sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
CHIC_NASH_in,0.171287603,-0.202027963,-0.304770131,-0.399344864,-0.548378213,-0.713417293,-0.923173794,-1.167220913,-1.396195605,-1.709075443,-1.962234656,-2.31919825,-2.698732079,-3.130195251,-3.555413637,-4.024618053,-4.569813755,-5.170853744,-5.846073898,-6.554899903,-7.323224591,-8.077966136,-8.890256742,-9.837700875
SACR_SNLL_in,0.10343639,0.084236742,0.074722401,0.064407502,0.053688306,0.045297813,0.032864503,0.022875579,0.013670581,0.007908226,0.004985102,0.001555427,0.000775352,-0.001709601,-0.004352171,-0.005972751,-0.010902014,-0.01429729,-0.020057253,-0.027642848,-0.034005236,-0.039184636,-0.049049712,-0.065392286
NERSC_SUNN_in,0.102667464,0.081291841,0.07394147,0.073082596,0.071456657,0.071339301,0.06875859,0.064692357,0.058571492,0.052232366,0.050816089,0.050932495,0.050791304,0.045639879,0.041489336,0.038761436,0.03455365,0.032110414,0.02826973,0.026750414,0.023316796,0.019529066,0.01609888,0.014301212
DENV_LSVN_in,0.10081074,0.086314487,0.074731345,0.06910848,0.06259443,0.046141705,0.030575205,0.016537429,0.006649531,-0.007261464,-0.017114544,-0.028474186,-0.036885868,-0.048442083,-0.058117561,-0.067595252,-0.072145491,-0.075962105,-0.083601593,-0.088270312,-0.091706442,-0.097894039,-0.099312491,-0.109374263
NERSC_SUNN_out,0.076322667,0.034294376,0.016619193,0.015355829,0.014383346,0.011816812,0.008813381,0.018482653,0.015977007,0.013352271,0.013299491,0.012812435,0.013820077,0.015114649,0.013660693,0.011077223,0.010615835,0.00887483,0.007417853,0.008317014,0.008251982,0.008413267,0.00829348,0.002493185
LSVN_SUNN_out,0.005718957,0.004906675,0.00491989,0.005046004,0.005540213,0.005675925,-0.000441752,-0.001265728,0.001277755,0.001526243,0.001421625,0.000625324,-0.000133732,-7.87E-05,0.000404341,0.000266667,0.000237366,-0.001040129,-0.003981873,-0.002886836,-0.00306709,-0.003342804,-0.001325335,-0.001843479
JGI_SACR_in,-0.088290217,-0.058959132,-0.044740244,-0.038220646,-0.036484583,-0.035773066,-0.040038292,-0.038967089,-0.053539932,-0.062063273,-0.064455159,-0.070555936,-0.077539472,-0.080120692,-0.088409618,-0.092961305,-0.106952732,-0.117402148,-0.128190855,-0.129686219,-0.142125055,-0.141897736,-0.153091563,-0.162219872
PPPL_WASH_out,-0.135509224,-0.381076777,-0.458013361,-0.521324723,-0.543699585,-0.603872253,-0.638410301,-0.67131431,-0.706858878,-0.728539172,-0.786497146,-0.866157112,-0.91250932,-0.962409527,-1.052302231,-1.170182726,-1.192448342,-1.222610301,-1.260985416,-1.286592615,-1.403184823,-1.478827949,-1.54264448,-1.580929852
SLAC_SUNN_out,-0.168116245,-0.125565327,-0.092573976,-0.089611228,-0.091137694,-0.086006337,-0.099163593,-0.109135127,-0.121889525,-0.141354515,-0.147656176,-0.156376941,-0.164848335,-0.190745385,-0.212443958,-0.242864277,-0.258381603,-0.29377827,-0.299079695,-0.327634221,-0.315427191,-0.330247793,-0.361055606,-0.391488585
FNAL_STAR_out,-0.501631625,-0.515395864,-0.51716307,-0.545011025,-0.542473984,-0.586217651,-0.75132065,-0.833426193,-0.948256381,-1.005160101,-1.102785334,-1.040726444,-1.128537707,-1.263796376,-1.353728783,-1.42728979,-1.532005099,-1.633195643,-1.691988895,-1.862289798,-2.044959621,-2.157625714,-2.325368487,-2.526744385
SLAC_SUNN_in,-1.332921135,-2.443340216,-4.141184993,-6.347527516,-9.428810502,-13.30777421,-18.25288188,-24.28603805,-31.29568606,-39.22395874,-47.1662656,-53.99066659,-59.39321673,-64.01253807,-67.53723234,-69.68283132,-70.23468328,-69.68159006,-67.39237711,-63.99600005,-59.42433617,-54.09357854,-48.59557945,-43.11684353
ANL_STAR_out,-4277359.606,-14038669.07,-26896868.48,-41400842.34,-53755270.65,-66755047.52,-76960956.37,-85658923.23,-91866182.14,-94814957.29,-96808313.82,-98065650.62,-99074964.73,-100130879.1,-101265488.1,-102998126.4,-104550668.5,-106100623.3,-107535638.7,-108726147.3,-109790717.6,-110599436,-110961065.1,-110713408.4
ANL_STAR_in,-16338607.69,-57769231.13,-116701730.4,-197453644.6,-230459400.6,-254248075.1,-270562481,-286574673.9,-285875606.2,-281946602.2,-276049646.8,-257778665.6,-251227948.8,-245963207,-242035152.9,-242588508.9,-243170938.1,-247876381.6,-250714586.7,-254945147.5,-255935365.4,-249790538.2,-244089496.7,-236071311
