,sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
38,CHIC_ECHI_in,[25.20205972],[31.6691732],[35.80081183],[39.7264768],[41.55940353],[44.87978379],[47.36895327],[51.10775517],[54.51145555],[59.34058162],[64.69214636],[69.58595573],[75.86256542],[81.56859128],[86.95930342],[95.39996191],[116.797787],[128.14751421],[154.69933574],[168.64385254],[177.93851294],[180.44207345],[187.94110056],[188.91683287]
39,CHIC_ECHI_out,[15.68666466],[20.08113299],[22.81291684],[25.25316436],[27.37573465],[29.42096796],[31.54969283],[33.67290063],[35.46828999],[37.39079938],[39.39524096],[42.52107235],[45.55437949],[47.47841768],[48.96552083],[50.28470598],[52.30025117],[55.53961332],[58.29841506],[59.8368441],[62.47026065],[64.40161242],[66.43520255],[68.67213391]
40,NERSC_SUNN_in,[3250.69855102],[3101.34882969],[3140.93994537],[3253.13146259],[3147.40796981],[3142.5029375],[3146.69084418],[3230.30351316],[3249.4584666],[3191.71907963],[3159.12518665],[3313.92997284],[3167.29605572],[3279.14548987],[3192.49005354],[3234.39838737],[3256.6473257],[3271.79264424],[3299.10340297],[3175.06852652],[3242.97477653],[3256.81486749],[3258.56583569],[3282.43407985]
41,NERSC_SUNN_out,[2622.97292025],[2754.72778654],[2642.86294008],[2735.78859514],[2731.61148204],[2813.69814436],[2679.90622096],[2808.34103806],[2793.82834781],[2717.30888576],[2699.94763264],[2736.66249787],[2784.46615771],[2796.89887751],[2778.50256893],[2681.78214541],[2733.19560525],[2840.6285276],[2726.40164435],[2716.39704478],[2723.51892578],[2652.02032173],[2735.79998314],[2760.29539164]
42,AMST_BOST_in,[263.9205079],[254.39638512],[1633.64464542],[2162.7191164],[2708.32439903],[3683.02297722],[3218.57707169],[2900.36379435],[1942.78895562],[1271.36399013],[1208.75962721],[1086.11645646],[1033.21245581],[1050.68592186],[1440.84747504],[1589.56188049],[1679.38339389],[1903.68371403],[2159.61267684],[2610.18647154],[2580.40653493],[2694.54746707],[2815.0150638],[3273.37705309]
43,AMST_BOST_out,[60.97608854],[93.38037031],[108.14658722],[110.62043714],[110.4863609],[105.28498425],[103.69659484],[101.0925343],[102.47357861],[116.07215272],[118.31279129],[118.38304671],[118.78614999],[117.96892778],[120.77406309],[121.1288077],[122.49235179],[128.02123859],[133.45154339],[133.72587085],[125.75983764],[118.8594684],[112.95709604],[108.10198401]
44,BNL_NEWY_in,[71.68771076],[73.53915436],[75.14880044],[76.19203464],[72.94018983],[75.49242219],[76.7253759],[74.06516104],[76.7426561],[78.61932038],[78.33638592],[76.44494503],[79.21183733],[79.93316902],[79.9245855],[79.35708063],[79.13463675],[80.11810914],[81.15273267],[80.37168624],[82.45425025],[81.27244628],[77.58920344],[79.13520378]
45,BNL_NEWY_out,[143.02064174],[143.58585102],[145.00277922],[148.20012998],[146.24195148],[150.04732741],[146.35784349],[149.15784775],[146.71347272],[148.79333125],[148.44536249],[149.07678734],[150.06374269],[149.65064305],[148.76310004],[149.91367153],[148.53934474],[149.44536975],[146.85054617],[147.43690979],[148.46357617],[145.90684633],[146.04593431],[149.58972088]
46,DENV_PNWG_in,[40.50481149],[46.50610391],[49.69150994],[51.29744357],[53.31597229],[54.64619884],[57.4798358],[59.64223816],[61.37616599],[62.05369703],[62.1404159],[62.82046877],[64.16465874],[65.07910451],[65.29711162],[66.28553501],[66.09292444],[64.78264018],[64.7016591],[65.19286786],[64.66855951],[63.45066501],[62.54252334],[62.36447738]
47,DENV_PNWG_out,[40.59022643],[48.65521933],[51.61263873],[54.05972892],[56.81907753],[59.15559247],[60.54478119],[62.87008459],[64.20728365],[65.33419183],[66.59003851],[68.7205634],[71.2337095],[71.63722739],[71.15628894],[72.95241847],[73.5736166],[74.90988818],[74.88892991],[76.5155067],[76.13639601],[75.44837368],[75.55297085],[75.01660615]
