sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
BOIS_PNWG_out,0.166563341,0.053801363,-0.11966925,-0.255258599,-0.338118484,-0.366039535,-0.351172468,-0.314382318,-0.27433115,-0.242171574,-0.222191707,-0.214543458,-0.217587631,-0.22926861,-0.247742183,-0.271580895,-0.299783689,-0.331709627,-0.366993859,-0.405468133,-0.447098442,-0.491936094,-0.540084457,-0.591676092
CHIC_ECHI_in,0.440330915,0.456737669,0.462019076,0.43076692,0.373973904,0.300541987,0.21585129,0.122925371,0.023584054,-0.080903858,-0.189626556,-0.302029851,-0.417906866,-0.537309037,-0.66040632,-0.787351815,-0.918190296,-1.052822461,-1.191015034,-1.332438057,-1.476710078,-1.623438019,-1.772245371,-1.922787072
DENV_LSVN_in,0.08367579,0.099730852,0.102022132,0.103730593,0.104314153,0.103124446,0.100090141,0.095501389,0.089870331,0.083731402,0.077497016,0.071420549,0.065628821,0.060172623,0.055067494,0.050318252,0.045930832,0.041916222,0.038290352,0.035072216,0.032281322,0.029935184,0.028047382,0.026626044
BOIS_PNWG_in,0.227310785,0.168280297,-0.027630148,-0.21382029,-0.336855636,-0.399044834,-0.423456649,-0.435856752,-0.455170274,-0.491723942,-0.549476853,-0.628772573,-0.728313848,-0.846329691,-0.981198495,-1.131736223,-1.297283588,-1.477676426,-1.673159331,-1.884280773,-2.111793087,-2.356567822,-2.619531645,-2.901620321
AMST_BOST_out,0.42377034,0.497601445,0.498383884,0.489926394,0.486635442,0.485513751,0.481949182,0.473875628,0.4618557,0.447623889,0.432824486,0.418519354,0.405230757,0.393154226,0.382339531,0.372790195,0.364498857,0.357448796,0.351603271,0.346894647,0.343217945,0.340429866,0.338351136,0.336771923
JGI_SACR_out,0.144889321,0.1800021,0.191471302,0.1947122,0.191914482,0.184572563,0.173919844,0.160951966,0.14648134,0.131110805,0.115230217,0.099060251,0.082713596,0.066246282,0.049690062,0.033068672,0.01640411,-0.00028198,-0.016968841,-0.033637561,-0.050271873,-0.066858694,-0.083388234,-0.099854015
LLNL_SUNN_out,0.197403616,0.230222375,0.24038474,0.243914352,0.24270468,0.238078878,0.230808616,0.22142866,0.210417115,0.198185927,0.18504416,0.171197413,0.156774551,0.141859035,0.126511871,0.110784529,0.094724803,0.07837869,0.061790697,0.045003715,0.028058804,0.010995105,-0.006150117,-0.023341261
DENV_NREL_in,0.044797834,-0.054284655,-0.170598157,-0.212639057,-0.217077849,-0.188538644,-0.135585667,-0.074890804,-0.021911601,0.014509118,0.031687156,0.030470719,0.01300652,-0.018482773,-0.062169714,-0.116710951,-0.181193169,-0.255052478,-0.338002802,-0.429984653,-0.531127356,-0.641720112,-0.762188663,-0.893072883
BNL_NEWY_out,0.119522648,0.115048104,0.112088564,0.114107046,0.11537666,0.113444922,0.106808971,0.094438383,0.075854484,0.051034408,0.020202431,-0.016334155,-0.058261698,-0.105278866,-0.157095149,-0.213429927,-0.27401737,-0.338614808,-0.407010607,-0.47902871,-0.554529265,-0.633405073,-0.715575521,-0.800979155
SACR_SNLL_in,0.082011937,0.10593433,0.109778542,0.113170619,0.114065749,0.111422241,0.105087802,0.095374276,0.082926084,0.068474008,0.052628925,0.035810249,0.018272759,0.000164638,-0.018422458,-0.037423503,-0.056786012,-0.076466036,-0.096428198,-0.116646872,-0.137106915,-0.157803583,-0.178741602,-0.199933637
PPPL_WASH_out,-0.126966468,-0.312542875,-0.528197538,-0.5940873,-0.556433447,-0.454865853,-0.328051133,-0.210860429,-0.126231538,-0.084280344,-0.086732777,-0.131702953,-0.216647722,-0.339604668,-0.499474125,-0.69594308,-0.929358572,-1.200650647,-1.511309169,-1.863389645,-2.259519118,-2.702887875,-3.197218663,-3.746717423
ATLA_SRS_in,0.257402989,0.289640473,0.304477142,0.31030792,0.309664785,0.303990077,0.294259499,0.281054211,0.264708833,0.245440614,0.223414547,0.198758744,0.171558761,0.141851565,0.109628567,0.074847665,0.03745017,-0.002621787,-0.04541081,-0.090933707,-0.139175702,-0.19008818,-0.24358921,-0.299566259
ANL_STAR_out,-79769081.86,-196214871,-324893778.6,-380696053.2,-376779213.2,-323869201.1,-242908120.1,-159509679.4,-93517599.45,-55336788.72,-48058757.85,-70955970.48,-121978425.1,-198967093.1,-300059029.1,-423746492.8,-568847456.8,-734485738.9,-920094654.7,-1125430807,-1350581708,-1595958942,-1862273819,-2150500374
ALBQ_SNLA_in,0.428028341,0.437097356,0.403671068,0.390354689,0.389018754,0.396638746,0.409581785,0.422800226,0.432377966,0.43658984,0.435370175,0.429419484,0.419596391,0.4066499,0.391155048,0.373531455,0.354080181,0.333015209,0.310484616,0.286583427,0.261361923,0.23483112,0.206968289,0.17772154
ATLA_ORNL_in,0.248427341,0.259081361,0.272906196,0.265591543,0.24412522,0.210951508,0.166365139,0.109545276,0.039385503,-0.044976145,-0.143981079,-0.257719104,-0.386100712,-0.529024808,-0.686483551,-0.858592918,-1.045564368,-1.247642873,-1.465036056,-1.697849694,-1.946040241,-2.209386816,-2.487479962,-2.779726434
FNAL_STAR_out,-0.148142844,-0.138992421,-0.143439979,-0.138483572,-0.131192536,-0.126088498,-0.12647108,-0.13440617,-0.150443454,-0.174043544,-0.204254742,-0.240171992,-0.281100737,-0.326545611,-0.376145982,-0.429621011,-0.486741754,-0.547324111,-0.611233287,-0.678389827,-0.748773188,-0.822420485,-0.899421201,-0.979908408
SLAC_SUNN_out,-0.111288805,-0.117029431,-0.119955545,-0.116588729,-0.111880906,-0.107072574,-0.102752873,-0.099496909,-0.09769953,-0.097489246,-0.09880217,-0.101490699,-0.105394864,-0.110370852,-0.116297076,-0.123071605,-0.130608667,-0.1388364,-0.147694844,-0.157134598,-0.167115045,-0.177602708,-0.188569296,-0.199990025
NERSC_SUNN_out,-0.132718627,-0.128426106,-0.13163863,-0.137759691,-0.146489871,-0.15735695,-0.170171625,-0.18477346,-0.200912972,-0.218322091,-0.23677936,-0.256121081,-0.276223847,-0.296985142,-0.318312254,-0.340118561,-0.362323212,-0.384851487,-0.407634655,-0.430609401,-0.453716836,-0.476901824,-0.50011227,-0.523298891
HOUS_PANTEX_in,0.344978953,0.39214278,0.403475193,0.410982434,0.412218593,0.406673048,0.393830236,0.373439039,0.345968619,0.312389356,0.273721689,0.230745697,0.18393401,0.133510734,0.079539625,0.021994219,-0.03920092,-0.104151718,-0.172989602,-0.245872351,-0.322985955,-0.404545067,-0.490791584,-0.581991243
CERN-513_WASH_out,0.754307449,0.779953899,0.777420404,0.762511822,0.740769005,0.714781594,0.685371646,0.652838633,0.617483684,0.579649636,0.539650444,0.497738917,0.454119709,0.408976582,0.362492588,0.314857295,0.266264079,0.216903029,0.166953336,0.116577636,0.065919333,0.015102239,-0.035767727,-0.086599842
