Timesteps,75% Efficiency: (0.75),85% Efficiency: (0.85),95% Efficiency: (0.95)
261633,3.041290045,1.760528803,0.888049841
261670,2.446297646,1.556419849,0.898615599
262009,1.75880146,1.488478184,0.820586383
262322,2.584894896,1.672510862,0.940715671
262438,3.684401989,1.700919747,0.961325169
262563,2.809146881,1.690488458,0.808297217
262634,3.239729643,1.689029813,0.836576819
262706,3.032069206,1.686912775,0.938241065
262842,2.858832359,1.695809245,0.856474638
262899,1.964626789,1.852455258,0.866281688
263182,3.672217131,1.59629178,0.912143946
263225,2.723724365,1.638751507,0.964106202
263304,2.786350727,1.742784023,0.831650794
263375,2.312253714,1.760798693,0.854874551
264092,2.745835781,1.713400841,0.893043816
264328,2.41448164,1.873874068,0.852257073
264403,2.851229668,1.737782717,1.041462541
264720,2.656617641,1.61745429,1.040171742
264920,3.987609148,1.68842864,0.94772613
264967,2.344617128,1.257615328,0.993545651
265111,1.644418955,1.684629321,0.955521941
266004,2.673851967,1.607394934,0.982893765
266548,2.306839943,1.567412734,0.814431965
266639,2.745159149,1.689555287,1.129335403
266720,2.709738255,1.629742861,0.825353265
267021,2.54898572,1.698249459,0.986115515
267106,3.081662655,1.774022937,0.991217792
267319,2.345626831,1.650066614,1.072191834
267388,2.541669846,1.907667875,1.082320452
267448,2.551893234,2.031903505,0.913307846
267658,2.416176081,1.761264443,0.969537616
267799,2.771607876,1.488661289,0.842226088
268150,2.429485321,1.600988865,0.913615823
268240,3.45746398,1.526848078,0.803929925
268364,2.123368979,1.7593683,0.920358539
268814,2.90587163,1.323295355,1.075330496
269589,2.992039204,1.542386413,0.879082501
269993,3.015982151,1.708219528,0.857001364
270551,2.645403147,1.687856913,0.898243368
270979,2.597584009,1.669857502,0.88416487
271061,2.722050667,1.777936101,0.777191758
271230,2.47185421,1.503469706,0.897591233
271249,2.162573576,1.711463213,0.788301229
271266,3.011216402,1.809939861,1.127697825
271399,2.744962931,1.561721444,0.749466896
271492,2.610357046,1.218971968,0.822277665
271656,2.999120235,1.817123652,1.010286331
272066,2.195530415,1.660204887,0.731458485
272593,2.36477828,1.631051898,0.978461325
273032,2.553680897,1.605508685,0.832437992
273251,3.226207256,1.531724215,0.920157492
273470,2.399984837,1.68447578,0.811306536
273511,2.559096336,1.647797108,0.842392743
273553,2.909590721,1.322460651,1.107998013
273687,2.067824841,1.552648544,1.00022316
273862,1.768018007,1.394659162,1.015892267
274280,2.402254105,1.527303815,0.788605928
274342,2.343666077,1.674549341,0.855232239
274440,2.707970381,1.578824639,0.822121501
274648,2.50643754,1.873125315,0.910569727
275005,2.825329781,1.555475831,0.912847757
275140,2.373548746,1.680663824,0.941085041
275183,2.681365013,1.521035194,1.053891897
275321,2.379592419,1.736518145,0.954228222
275594,2.456551075,1.385038376,0.871236503
275834,2.415689707,1.737580895,0.834256113
276014,1.63125217,1.642038226,0.788835526
276193,1.765531898,1.579427123,1.012857437
276357,3.537893772,1.701809764,0.881172776
276708,2.581768513,1.780218601,0.789758086
276812,2.189983368,1.441430807,0.929675698
277100,2.92415905,1.449516654,0.879468441
277707,2.572558403,1.685625672,0.81560427
277896,2.503470421,1.58298564,0.828491211
277986,2.594593525,1.340853214,0.871838987
278056,1.794389486,1.591190815,0.798816442
278178,2.561776638,1.541156292,0.7961514
278257,2.579516172,1.517216921,0.933694839
278330,1.5182693,1.7312181,1.011410236
278657,2.134678841,1.519619584,0.893710315
279153,1.749441147,1.489365101,0.868789792
279411,2.187633038,1.699204445,0.875834823
279608,2.844014406,1.581042051,0.944096088
279695,2.648470163,1.572036028,0.869257987
279947,2.297347069,1.532016873,0.924055576
280032,2.074860811,1.370092034,0.866504371
280241,2.083664417,1.59916234,0.917926013
280498,2.346003771,1.66330564,1.150239229
280694,2.424304962,1.639718771,0.999633312
280973,2.36073184,1.873741508,0.99855864
281080,2.959769726,1.284169912,1.050169349
281203,2.37408638,1.59162271,0.93708545
281228,2.502306223,1.318957806,0.9776057
281246,1.85980618,1.352884531,0.895250559
281426,3.062415838,1.721467495,0.87938422
281538,2.194298506,1.683486223,0.762586713
281875,1.773647189,1.835309148,0.749171913
282024,2.433757067,1.591165066,0.881791055
282158,2.427778006,1.522828817,0.765669465
282192,2.606577635,1.52263999,0.778063893
282905,2.223007441,1.69067955,0.796845436
283092,2.351652622,1.530071855,0.844554186
283166,1.988283515,1.59826684,0.882520914
283249,2.396098852,1.610372186,0.872951806
283470,2.438181639,1.419578314,0.876824617
284205,2.216249943,1.708711624,0.842302024
284307,2.53417778,1.534124374,0.857402802
284407,2.439690113,1.469385862,0.872020721
284430,2.099634886,1.601117253,1.014530063
284533,2.118267536,1.439288735,0.940349817
284571,2.738906145,1.601940513,1.108323932
284842,2.222728252,1.525126219,1.001924038
284930,2.362928867,1.507440209,0.799559295
284979,2.592092037,1.584785223,0.860771775
285107,2.301194668,1.493265033,1.188351035
285132,2.31319046,1.739750028,0.972080767
285251,2.54872942,1.664222479,1.015290618
285310,2.277235746,1.865272522,1.146131158
285378,2.738923311,1.583943486,0.959863007
285412,2.463515759,1.706729889,0.798391461
285448,2.437472105,1.477352977,1.076557279
285704,2.227993965,1.363868475,1.016587496
285753,2.782879114,1.433070779,0.893963337
285790,2.367084503,1.95114243,0.921685338
286150,2.166922569,1.549923658,0.802790821
286585,2.440666676,1.541969299,0.853879631
286637,2.551678896,1.48502934,0.846861303
286907,2.490488768,1.481740952,0.985390544
287104,2.344604731,1.693326712,0.776137531
287178,2.304467678,1.604400516,0.824986875
287229,2.492247581,1.578843474,0.747005582
287655,2.144429445,1.787379146,0.852336287
287727,2.09611845,1.612786412,0.651480794
288067,2.388977289,1.517986774,0.694874287
288280,2.645787239,1.554718137,0.703745425
288318,2.77650404,1.488781095,0.761611819
288406,2.024617434,1.301138878,0.660331309
288520,2.158592224,1.620910287,0.81560725
288607,2.400561333,1.662986994,0.670275688
289010,2.353302479,1.61062789,0.848937213
289294,2.135501385,1.591468573,0.723309398
289557,2.186342478,1.670090914,0.702574611
289727,2.151858568,1.516412377,0.726988018
289806,2.41794014,1.651554227,0.686713099
289827,2.341802835,1.555050611,0.730875254
289905,2.103524446,1.738982558,0.700116336
290000,3.325237989,1.655002713,0.776305735
290454,2.101175547,1.53878212,0.79663223
290527,2.293359041,1.637212515,0.648193538
291008,2.734817743,2.059020281,0.718037605
291025,2.296288013,1.579080582,0.74398011
291057,1.548024654,1.559554338,0.904124498
291102,2.542437315,1.649824381,0.89847672
291306,2.176682472,1.917498231,0.667007267
291657,2.291671991,2.035122156,0.88884455
291864,2.184920788,1.619433641,0.842059135
291926,2.349718332,1.489336491,0.791616917
292400,2.324580669,1.236750603,0.789699316
293313,2.605413914,1.469577312,0.766722858
293333,2.336813927,1.32844007,0.65464735
293606,2.27850008,1.331605196,0.815795124
293809,2.077856302,1.697750449,0.809832811
293870,2.140361786,1.480540752,0.769706666
294143,2.120978355,1.125073791,0.760343909
294262,1.903942704,1.367199421,0.821147203
294367,2.207773447,1.584424853,0.755141675
294445,1.874323487,1.576327682,0.828929603
294700,2.417462587,1.994276881,0.734329522
294890,1.746880054,1.595358253,0.746349275
294911,2.01053071,1.260855675,0.842642367
294933,1.860128403,1.325750232,0.91642642
295169,1.886563659,1.692372441,0.773039222
295278,2.036310911,1.288552999,0.789601624
295598,2.156419992,1.374023795,0.648662567
295723,2.018503666,1.518710852,0.678438127
295767,2.223427534,1.562204719,0.789202452
295961,2.270625114,1.393475056,0.7904585
295994,1.533583283,1.482446909,0.635898769
296227,2.510287762,1.722779036,0.791470766
296499,1.87795651,1.243169904,0.761716485
296652,2.048748493,1.674431443,0.834332585
296685,1.896729708,1.643994808,0.613372147
296719,2.6095469,1.582750559,0.779958904
296807,2.40584898,1.642279744,0.887349606
297274,2.734247446,1.492892504,0.792369068
297310,2.068908215,1.421829462,0.752545118
297421,2.247855663,1.385095835,0.789539099
297634,2.292638063,1.505404234,0.799470603
297763,2.406923294,1.447256088,0.847042084
298051,1.96579206,1.436055064,0.732830465
298079,1.884800911,1.513902068,0.752161264
298183,3.165127277,1.42165637,0.748687387
298212,2.279072285,1.737857223,0.654699385
298527,2.156742334,1.312225103,0.806145608
298856,2.415410042,1.698799491,0.840807676
298892,1.948748469,1.424400568,0.810522795
298918,2.363194227,1.729065418,0.825241208
298958,2.279744148,1.517620325,0.909667611
299055,2.149566412,1.480388403,0.976018846
299099,1.931628227,1.46689713,0.957034945
299431,1.728879213,1.667988062,1.228867769
299517,2.476663351,1.497989893,0.973668694
299783,2.283263445,1.443725705,1.101004004
299875,2.097666025,1.340023279,0.976636291
300052,1.862272382,1.44704771,0.92204982
300093,2.253026962,1.281286836,0.939774275
300151,2.048538923,1.534090757,0.818473101
300209,1.981788516,1.466966987,0.974227011
300308,1.290679574,1.250233173,0.926347256
300366,1.951212287,1.255817413,0.941613078
300600,1.921931267,1.387330413,0.958622634
300643,1.778686285,1.42391932,0.86956358
300679,1.401556015,1.292797327,1.137703776
300752,1.691074133,1.338440895,0.858073294
301144,2.225691319,1.233942986,0.856316209
301232,2.132158041,1.344210505,0.623275876
301462,1.696478963,1.384401202,0.80891341
301513,1.865922213,1.291576743,0.676342905
302215,2.176579475,1.239302039,0.850227475
302304,2.100164413,1.399577022,0.84812361
302442,2.310017586,1.353204489,0.938955426
302483,2.003829002,1.307905555,0.834517717
302630,2.200653315,1.245207906,0.74676156
302801,2.042679071,1.509176493,0.704356074
302828,2.157035351,1.431827426,0.660732687
302867,2.199292183,1.262174845,0.762156129
303100,2.0586555,1.311646223,0.698932648
303261,2.349039793,1.446334481,0.816953897
303521,2.456213713,1.50012362,0.759082913
303760,1.464467049,1.42325449,0.66442591
303784,2.030904531,1.580897808,0.684657574
303877,1.892811775,1.644595385,0.873154104
303911,2.443439007,1.38138032,0.750673056
303935,1.981937885,1.334544778,0.73786217
304012,2.575157881,1.375397325,0.765766919
304237,2.013512611,1.398407936,0.767222285
304412,1.888154984,1.322217345,0.780832112
304433,2.673415422,1.240440011,0.697698712
304593,2.027207375,1.135014415,0.684509337
304680,1.899542689,1.418917894,0.721005321
304733,1.622728348,1.311437726,0.767576158
304781,1.927188873,1.392345548,0.656181276
304803,2.332736731,1.498359442,0.685861707
304899,2.257864475,1.059362888,0.753968
304950,2.157173872,1.479178667,0.765005529
304988,2.11202383,1.397876143,0.730141342
305005,1.627239227,1.192623615,0.685640812
305149,2.334418535,1.275084734,0.810842752
305201,2.037019253,1.570918798,0.813493133
305421,2.036152363,1.296876311,0.800352335
305462,1.967845559,1.312806129,0.637739241
305583,2.049075603,1.30931282,0.717078328
305799,2.309424639,1.430724502,0.681925774
306270,2.012402534,1.487660289,0.70510602
306693,1.859743953,1.308685899,0.771356761
306777,2.162664652,1.314652324,0.901511312
306943,1.741969466,1.166978121,0.790419102
307170,1.878890991,1.142472029,0.725300252
307267,1.923119307,1.428900957,0.716199875
307476,0.970068932,1.23715806,0.764035225
307765,2.302973509,1.385715485,0.824069798
307961,2.584079742,1.266572833,0.834797382
308003,1.768170714,1.210058928,0.70465827
308247,2.497298479,1.288319707,0.770574868
308491,2.498041153,1.055554748,0.55196774
308535,0.69668287,1.244898438,0.89393568
308549,2.004591703,1.188163042,0.640671968
308605,1.162551761,1.339812756,0.82780695
308805,1.735788226,1.098390102,0.692165136
309022,2.304627895,1.240890265,0.752287984
309133,1.998262048,1.403476,0.67124629
309452,1.616314411,1.133462906,0.734129667
310159,1.472773075,1.459697843,0.81168443
310387,2.280454159,1.216454148,0.644610405
310696,1.841562986,1.412008524,0.568983614
310776,2.346465588,1.281872392,0.67706573
310820,2.148603916,1.288657546,0.685654283
310916,1.902962685,1.353348374,0.718966722
311005,1.718995214,1.063759685,0.714542806
311028,1.686814547,1.275812507,0.767206013
311337,2.711023092,1.317493081,0.874211073
311420,1.95770812,1.305875659,0.673451126
311485,1.749414682,1.313208342,0.782755911
311570,2.068793297,1.413019061,0.853197992
311637,1.887476921,1.604965806,0.77156806
311707,2.022888422,1.300825,0.780838609
311832,1.669708014,1.123860836,0.631299376
311858,1.943583131,0.937118769,0.690454602
311890,2.006874323,1.339825392,0.583873212
311959,1.747547269,1.363957524,0.597589374
312218,1.619249225,1.361600757,0.580008745
312257,2.254868269,1.132638574,0.730197012
312377,1.672638178,1.287888288,0.628591776
312450,2.025580406,1.160079837,0.685672164
312534,1.103814244,1.40280664,0.723743618
312653,1.478384018,1.291422725,0.616186738
312685,2.134867668,1.387335658,0.796776474
312746,1.811621428,1.414402843,0.686913431
312926,1.620725513,1.463976026,0.711188674
313157,1.820653796,1.281157732,0.678669751
313256,1.702205539,1.480626225,0.676837981
313561,1.770023346,1.177645445,0.69451654
313593,1.749755979,1.589265227,0.685802817
313685,1.760436058,1.309797168,0.632724047
