Timesteps,75% Efficiency: (0.75),85% Efficiency: (0.85),95% Efficiency: (0.95)
207762,33.31999969,20.98999977,9.25
208333,32.31999969,21.38999939,8.300000191
210226,37.59000015,21.05999947,7.909999847
210789,38.11000061,23.23999977,7.349999905
210991,34.84000015,23.22999954,8.789999962
212186,33.52000046,19.61000061,8.710000038
212750,30.86000061,19.37000084,8.81000042
213883,30.94000053,18.32999992,8.779999733
215278,30.92000008,18.53000069,8.079999924
215512,31.04000092,17.26000023,7.980000019
215672,30.20999908,17.51000023,8.100000381
216086,28.62000084,15.84000015,7.760000229
216156,28.45000076,15.98999977,8.399999619
217065,29.64999962,14.86999989,8.609999657
217319,27.62000084,17.67000008,8.619999886
218145,26.46999931,18.32999992,7.5
218366,28.54000092,18.29000092,8.800000191
218851,25.04999924,19.64999962,9.090000153
218927,25.37000084,18.29000092,10.57999992
219142,26.10000038,18.20000076,10.72000027
219661,24.54000092,18.14999962,10.56999969
219863,24.40999985,17.95000076,10.55000019
220575,20.79999924,17.62999916,10.47999954
220887,21.69000053,14.61999989,7.559999943
220989,22.37000084,14.60999966,7.079999924
221723,28.71999931,12.52000046,6.760000229
222123,27.35000038,13.42000008,6.550000191
222164,26.95000076,13.65999985,6.599999905
222655,28.95000076,13.90999985,6.809999943
222984,30.03000069,15.14999962,7.079999924
223051,30.21999931,15.03999996,7.059999943
223704,30.62000084,16.87000084,7.21999979
223864,29.77000046,20.65999985,7.099999905
224411,24.81999969,19.87000084,7.079999924
224485,24.12000084,19.87000084,9.43999958
224797,26.32999992,18.19000053,9.390000343
224867,23.96999931,18.76000023,9.399999619
225886,28.35000038,18.47999954,7.630000114
226129,28.38999939,18.38999939,8.470000267
226911,29.43000031,18.15999985,8.399999619
227881,26.92000008,15.93999958,8.760000229
228170,25.81999969,15.68000031,8.960000038
228588,24.96999931,15.30000019,8.460000038
228902,24.52000046,15.75,8.5
229507,23.37999916,15.5,7.929999828
230301,25.35000038,14.05000019,6.929999828
231001,28.30999947,13.57999992,6.78000021
231555,27.27000046,14.17000008,6.769999981
231706,28.04000092,15.18000031,6.800000191
233456,24.54999924,15.97999954,6.550000191
233542,23.87000084,15.68000031,7.590000153
233821,23.54999924,15.61999989,7.659999847
233965,23.35000038,15.53999996,7.650000095
234600,26.5,15.40999985,8.329999924
235500,24.62000084,14.19999981,7.769999981
236314,29.22999954,13.85999966,7.739999771
236877,32.15000153,15.22999954,6.519999981
237064,33.34999847,15.85999966,6.630000114
237120,32.99000168,17.77000046,6.909999847
237419,33.70999908,21.47999954,7.050000191
237926,28.20000076,21.04000092,7.510000229
238122,29.06999969,21.39999962,7.460000038
238221,29.46999931,20.54000092,7.75
238672,29.95000076,20.53000069,7.269999981
238972,29.86000061,20.64999962,7.289999962
239104,30.57999992,20.61000061,7.71999979
240019,28.14999962,20.59000015,7.119999886
240069,27.29000092,20.26000023,7.480000019
240670,28.94000053,16.42000008,7.670000076
241299,28.11000061,16.07999992,7.53000021
241787,22.89999962,16.07999992,7.480000019
241895,22.90999985,16.12000084,7.78000021
242028,22.56999969,16,7.480000019
242096,22.73999977,18.04000092,7.409999847
242222,23.04999924,18.36000061,7.659999847
242759,22.11000061,16.70000076,7.820000172
242830,21.60000038,16.81999969,7.610000134
243203,19.79999924,16.80999947,7.349999905
243415,19.17000008,17.70999908,7.429999828
243480,19.63999939,17.07999992,8.300000191
244058,20.29999924,17.98999977,8.619999886
244107,20.11000061,17.62999916,8.020000458
244593,21.02000046,17.32999992,6.929999828
244682,21.21999931,16.51000023,7.110000134
245039,22.09000015,15.43999958,6.760000229
245498,21.34000015,15.77999973,6.820000172
245697,22.17000008,16.65999985,6.53000021
245727,21.62999916,15.72999954,6.539999962
245999,21.55999947,15.47000027,7.059999943
246731,24.34000015,14.25,8.649999619
246748,23.89999962,14.32999992,9.609999657
247159,23.86000061,13.03999996,9.420000076
247323,22.84000015,13.67000008,9.75
247625,22.48999977,13.32999992,9.31000042
247654,21.89999962,15.05000019,9.039999962
247749,21.95000076,16.26000023,9.949999809
248486,22.26000023,17.87000084,10.57999992
248587,21.94000053,17.59000015,10.06999969
248756,20.25,17.72999954,9.359999657
248868,21.20000076,16.70000076,8.489999771
248950,21.44000053,16.26000023,8.220000267
249187,20.28000069,16.52000046,7.340000153
249971,21.09000015,12.32999992,7.380000114
250073,19.65999985,12.21000004,7.829999924
250203,19.73999977,13.25,7.820000172
250604,19.03000069,12.78999996,8.159999847
250972,17.85000038,12.55000019,9.109999657
251008,17.84000015,12.22999954,8.930000305
251123,15.93999958,12.11999989,7.389999866
251663,16.92000008,11.72000027,7.199999809
252046,17.54000092,10.81000042,7.21999979
252300,18.94000053,13.56999969,6.25
252501,19.40999985,13.43999958,6.03000021
253619,22.81999969,14.35999966,6.079999924
253832,21.45999908,13.98999977,6.190000057
254635,20.09000015,13.39000034,6.489999771
254732,19.51000023,12.97999954,6.679999828
254829,19.87999916,13.21000004,6.610000134
255295,17.59000015,11.73999977,6.579999924
256201,21.78000069,11.93999958,6.489999771
256345,22.85000038,11.30000019,6.25
256422,23.37000084,11.06999969,5.690000057
256861,22.26000023,11,5.449999809
257150,21.40999985,11.06999969,5.429999828
257335,22.26000023,11.26000023,5.440000057
257747,22.76000023,11.67000008,6.039999962
258086,19.28000069,11.68999958,6.110000134
258347,18.90999985,12.43999958,6.210000038
258788,19.82999992,12.35000038,6.340000153
259381,16.34000015,12.17000008,6.690000057
259471,16.53000069,12.53999996,6.809999943
259510,16.77000046,12.32999992,6.829999924
259769,18.12999916,13.05000019,6.510000229
260038,17.48999977,13.77999973,6.289999962
260067,17.48999977,13.43999958,6.329999924
260138,17.90999985,13.39999962,6.309999943
260474,16.07999992,13.80000019,5.949999809
260605,16.25,14.78999996,6.039999962
260870,15.39000034,14.22999954,5.989999771
260940,15.59000015,14.56000042,6.03000021
261058,15.86999989,14.35999966,6
261284,13.55000019,13.75,6.03000021
261315,13.47999954,14.42000008,5.980000019
261408,13.69999981,13.78999996,5.960000038
261633,14.94999981,13.90999985,5.849999905
261670,15.10999966,12.89999962,5.929999828
262009,15.35000038,13.43999958,7.010000229
262322,17.17000008,12.89000034,6.880000114
262438,17.68000031,13.90999985,5.829999924
262563,17.97999954,15.13000011,6.190000057
262634,17.63999939,15.32999992,6.139999866
262706,16.47999954,16.36000061,6.28000021
262842,16.29000092,14.94999981,6.21999979
262899,16.56999969,13.71000004,6.070000172
263182,15.48999977,13.22999954,6.590000153
263225,15.55000019,12.21000004,6.46999979
263304,15.69999981,13.02000046,6.150000095
263375,14.97999954,13.39000034,6.639999866
264092,15.98999977,12.51000023,6.170000076
264328,16.54000092,11.64000034,6.880000114
264403,16.76000023,13.01000023,7.519999981
264720,17.39999962,12.5,9.359999657
264920,16.95000076,12.94999981,12.67000008
264967,15.92000008,13.03999996,12.05000019
265111,15.55000019,12.22999954,8.159999847
266004,17.63999939,12.06000042,7.840000153
266548,17,11.17000008,7.489999771
266639,17.19000053,11.03999996,8.289999962
266720,17.78000069,10.64999962,8.369999886
267021,19.47999954,10.15999985,8.569999695
267106,19.59000015,10.10000038,6.78000021
267319,17.53000069,9.68999958,6.429999828
267388,15.05000019,9.680000305,6.400000095
267448,14.43999958,9.630000114,6.75
267658,13.96000004,9.449999809,6.860000134
267799,13.78999996,10.65999985,6.309999943
268150,12.17000008,10,6.21999979
268240,12.77000046,9.920000076,6
268364,12.81000042,10.31999969,5.53000021
268814,14.26000023,9.899999619,5.5
269589,14.39000034,9.850000381,6.559999943
269993,14.84000015,9.789999962,6.590000153
270551,14.09000015,10.59000015,6.650000095
270979,14.48999977,12.09000015,6.139999866
271061,14.72000027,13.40999985,5.590000153
271230,14.26000023,13.22999954,5.71999979
271249,13.64999962,13.59000015,5.610000134
271266,13.34000015,13.14000034,7.190000057
271399,11.5,12.53999996,5.860000134
271492,11.59000015,10.68000031,5.96999979
271656,11.61999989,10.5,5.940000057
272066,13.39000034,9.390000343,5.949999809
272593,13.43999958,9.770000458,6.150000095
273032,14.05000019,10.68999958,6.110000134
273251,13.22999954,10.43000031,6.840000153
273470,13.31999969,9.840000153,6.309999943
273511,13.51000023,10.32999992,5.769999981
273553,13.52999973,9.029999733,5.960000038
273687,12.84000015,9,6.28000021
273862,12.68999958,9.699999809,6.800000191
274280,13.31999969,9.609999657,6.869999886
274342,13.48999977,9.329999924,7.079999924
274440,13.10999966,9.029999733,6.130000114
274648,13.97000027,8.979999542,6.460000038
275005,15.35000038,8.619999886,6.800000191
275140,15.86999989,8.579999924,7.46999979
275183,15.40999985,8.630000114,7.619999886
275321,16.34000015,8.789999962,6.730000019
275594,17.31999969,10.67000008,6.489999771
275834,19.03000069,10.86999989,6.570000172
276014,19.09000015,10.71000004,6.880000114
276193,20.05999947,10.86999989,6.78000021
276357,20.05999947,11.17000008,6.690000057
276708,19.04999924,11.63000011,6.730000019
276812,17.59000015,11.39999962,6.25
277100,15.06000042,9.520000458,6.400000095
277707,11.5,9.569999695,6.559999943
277896,12.32999992,10.14999962,6.46999979
277986,12.39999962,9.670000076,6.400000095
278056,12.43999958,11.11999989,5.539999962
278178,12.64999962,11.25,5.809999943
278257,12.06999969,11.32999992,5.679999828
278330,12.03999996,11.32999992,5.570000172
278657,11.78999996,11.43000031,5.710000038
279153,10.97000027,11.36999989,6.639999866
279411,11.22999954,11.31000042,6.78000021
279608,12.46000004,9.229999542,6.610000134
279695,13.15999985,8.409999847,6.289999962
279947,13.93999958,8.029999733,6.110000134
280032,14.07999992,9.020000458,6.789999962
280241,13.43999958,9.159999847,7.150000095
280498,13.96000004,8.859999657,7.110000134
280694,14.35000038,8.960000038,7.050000191
280973,12.77999973,9.069999695,6.340000153
281080,12.19999981,9,6.239999771
281203,10.93999958,9.300000191,6.230000019
281228,10.97000027,9.18999958,6.050000191
281246,10.78999996,8.270000458,5.929999828
281426,10.34000015,8.270000458,6.429999828
281538,10.39999962,8.18999958,6.269999981
281875,10.47000027,8.140000343,6.400000095
282024,11.25,8.039999962,6.409999847
282158,11.10999966,8.75,6.400000095
282192,11.11999989,9.069999695,5.909999847
282905,13.06000042,9.199999809,5.679999828
283092,12.63000011,9.31000042,5.829999924
283166,12.03999996,8.920000076,6.21999979
283249,12.25,8.970000267,6.380000114
283470,13.11999989,9.56000042,6.170000076
284205,16.40999985,9.140000343,5.860000134
284307,16.81999969,10.56999969,5.269999981
284407,16.44000053,10.27000046,5.989999771
284430,15.89999962,9.850000381,6.340000153
284533,15.47999954,9.890000343,6.400000095
284571,15.52000046,9.840000153,6.420000076
284842,13.72000027,10.14999962,6.570000172
284930,12.76000023,8.779999733,8.289999962
284979,12.65999985,8.920000076,8.180000305
285107,11.72000027,9.06000042,8.050000191
285132,11.14000034,9.390000343,9.020000458
285251,10.46000004,9.680000305,9.350000381
285310,10.52999973,9.970000267,7.670000076
285378,9.930000305,9.880000114,5.960000038
285412,10.05000019,9.569999695,5.670000076
285448,9.68999958,9.670000076,5.639999866
285704,9.550000191,10.53999996,5.710000038
285753,9.800000191,11.35000038,5.679999828
285790,9.949999809,11.94999981,5.789999962
286150,10.18000031,11.67000008,5.940000057
286585,11.72999954,11.68000031,5.909999847
286637,12.14999962,11.68999958,6.179999828
286907,12.5,11.55000019,5.949999809
287104,13.14000034,11.15999985,6.050000191
287178,13.39999962,9.75,6.28000021
287229,13.76000023,9.970000267,5.46999979
287655,14.06999969,9.460000038,5.300000191
287727,12.60000038,9.699999809,5.789999962
288067,13.23999977,8.680000305,5.829999924
288280,13.72999954,8.829999924,5.75
288318,13.35999966,8.529999733,5.78000021
288406,13.44999981,8.649999619,6.03000021
288520,13.42000008,8.510000229,5.5
288607,13.77999973,8.520000458,5.599999905
289010,12.82999992,8.710000038,5.309999943
289294,13.42000008,8.239999771,5.269999981
289557,10.68999958,9.130000114,5.409999847
289727,10.69999981,9.319999695,5.46999979
289806,10.80000019,9.350000381,5.309999943
289827,10.60999966,9.350000381,5.630000114
289905,10.68000031,9.380000114,5.239999771
290000,10.48999977,10.97999954,5.449999809
290454,10.78999996,10.90999985,5.679999828
290527,10.86999989,10.57999992,5.820000172
291008,12.81000042,11.35999966,5.739999771
291025,12.63000011,12.85999966,5.340000153
291057,12.51000023,11.18000031,5.289999962
291102,12.75,11.25,6.590000153
291306,13.06000042,9.640000343,6.760000229
291657,12.78999996,9.529999733,6.329999924
291864,13.71000004,9.140000343,6.28000021
291926,13.98999977,8.909999847,6.599999905
292400,12.97999954,8.039999962,6.739999771
293313,11.02999973,8.100000381,6.519999981
293333,10.77000046,7.489999771,6.150000095
293606,11.30000019,7.559999943,5.75
293809,10.78999996,7.599999905,5.900000095
293870,11.10000038,8.100000381,5.949999809
294143,13.11999989,8.289999962,6.230000019
294262,13.11999989,8.079999924,6.170000076
294367,13.64000034,7.650000095,6.090000153
294445,12.60999966,7.679999828,5.769999981
294700,12.86999989,7.659999847,6.039999962
294890,12.84000015,7.599999905,5.789999962
294911,12.68000031,7.269999981,5.570000172
294933,12.35999966,7.25,5.449999809
295169,10.63000011,7.25,5.199999809
295278,10.85000038,7.320000172,5.03000021
295598,10.56000042,7.360000134,5.46999979
295723,10.22999954,7.449999809,5.559999943
295767,10.07999992,7.489999771,5.510000229
295961,10.07999992,8.81000042,5.329999924
295994,9.670000076,8.979999542,4.940000057
296227,10.57999992,8.600000381,4.869999886
296499,9.829999924,8.670000076,4.869999886
296652,9.529999733,8.729999542,5.260000229
296685,9.619999886,8.75,5.369999886
296719,9.520000458,8.550000191,6.139999866
296807,8.880000114,9.039999962,6.150000095
297274,9.529999733,8.470000267,6.239999771
297310,9.010000229,9.090000153,5.480000019
297421,9.220000267,8.670000076,5.179999828
297634,10.02000046,8.300000191,5.269999981
297763,10.43999958,8.020000458,5.230000019
298051,10.59000015,7.130000114,5.269999981
298079,10.61999989,6.730000019,5.28000021
298183,10.34000015,6.75,5.800000191
298212,10.35000038,6.849999905,6.039999962
298527,9.579999924,6.920000076,5.980000019
298856,10.06000042,6.75,5.789999962
298892,9.640000343,6.739999771,6.090000153
298918,9.600000381,6.690000057,7.369999886
298958,9.069999695,6.699999809,6.96999979
299055,8.909999847,6.710000038,6.960000038
299099,9.159999847,7.019999981,6.730000019
299431,9.760000229,7.079999924,6.409999847
299517,9.899999619,7.139999866,6.25
299783,10.31999969,7.179999828,6.460000038
299875,10.46000004,6.980000019,6.800000191
300052,11.34000015,7.170000076,6.860000134
300093,11.35000038,7.409999847,7.159999847
300151,11.18000031,7.119999886,7.099999905
300209,11.10000038,6.980000019,6.809999943
300308,10.10000038,7.28000021,7
300366,10.42000008,7.539999962,7.079999924
300600,9.979999542,7.400000095,6.71999979
300643,9.609999657,7.670000076,6.289999962
300679,9.789999962,7.78000021,6.329999924
300752,9.68999958,7.639999866,5.599999905
301144,9.630000114,8.25,5.909999847
301232,9.779999733,8.18999958,5.840000153
301462,9.579999924,7.75,6.190000057
301513,9.420000076,7.409999847,6.130000114
302215,8.609999657,7.039999962,6.199999809
302304,8.899999619,6.820000172,6.099999905
302442,9.56000042,6.769999981,5.880000114
302483,9.699999809,7.420000076,5.920000076
302630,10.07999992,7.190000057,5.949999809
302801,10.76000023,7.199999809,5.699999809
302828,10.02999973,7.340000153,5.639999866
302867,10.10000038,7.650000095,6.869999886
303100,11.72000027,7.900000095,6.800000191
303261,11.63000011,7.579999924,7.03000021
303521,12.17000008,7.460000038,5.539999962
303760,13.18000031,7.369999886,5.519999981
303784,13.01000023,7.730000019,5.300000191
303877,12.97999954,7.599999905,6.519999981
303911,13,7.519999981,6.630000114
303935,13.05000019,7.619999886,6.510000229
304012,12.35999966,7.550000191,5.75
304237,10.47999954,7.559999943,5.679999828
304412,10.81000042,7.440000057,5.489999771
304433,10.60000038,7.46999979,5.53000021
304593,8.680000305,7.519999981,5.369999886
304680,8.960000038,7.519999981,5.340000153
304733,8.56000042,8.119999886,5.210000038
304781,8.699999809,7.840000153,4.980000019
304803,8.680000305,8,6.349999905
304899,8.869999886,7.849999905,6.380000114
304950,8.829999924,7.849999905,6.460000038
304988,8.329999924,8.380000114,5.800000191
305005,8.18999958,7.260000229,5.489999771
305149,8.399999619,6.820000172,6.170000076
305201,8.600000381,6.610000134,5.949999809
305421,8.279999733,6.349999905,5.869999886
305462,8.079999924,6.539999962,4.980000019
305583,8.020000458,6.570000172,4.940000057
305799,8.329999924,6.699999809,4.989999771
306270,10.07999992,6.760000229,4.96999979
306693,10.64000034,6.900000095,4.940000057
306777,10.35000038,7.269999981,5.039999962
306943,10.81000042,7.920000076,5.980000019
307170,9.739999771,7.590000153,6.21999979
307267,9.970000267,8.229999542,7.789999962
307476,9.850000381,8.460000038,7.78000021
307765,9.880000114,8.409999847,4.909999847
307961,9.93999958,8.109999657,5.130000114
308003,10,8.260000229,5.150000095
308247,10.26000023,8.25,5.090000153
308491,9.359999657,8.119999886,5
308535,9.359999657,7.789999962,5
308549,9.170000076,6.900000095,5.349999905
308605,8.680000305,6.599999905,5.389999866
308805,9.289999962,6.760000229,5.619999886
309022,9.779999733,6.920000076,6.550000191
309133,8.859999657,7.059999943,6.570000172
309452,9.609999657,7.090000153,6.070000172
310159,13.53999996,7.449999809,5.599999905
310387,12.53999996,7.519999981,5.610000134
310696,12.77000046,7.590000153,5.539999962
310776,12.71000004,7.559999943,5.059999943
310820,12.98999977,7.590000153,4.809999943
310916,9.520000458,7.519999981,4.820000172
311005,9.659999847,7.340000153,5.010000229
311028,9.380000114,6.869999886,5.389999866
311337,8.350000381,7.03000021,5.699999809
311420,8.739999771,6.46999979,6.019999981
311485,8.81000042,6.380000114,6.059999943
311570,8.479999542,6.519999981,6.119999886
311637,8.850000381,6.559999943,5.829999924
311707,8.869999886,6.710000038,5.420000076
311832,8.829999924,6.739999771,5.380000114
311858,8.529999733,6.460000038,5.46999979
311890,8.619999886,6.619999886,5.019999981
311959,8.81000042,9.739999771,4.960000038
312218,8.550000191,9.659999847,4.900000095
312257,8.100000381,9.720000267,5.170000076
312377,8.069999695,10.39999962,5.099999905
312450,7.800000191,10.47999954,5.570000172
312534,7.179999828,10.60999966,5.550000191
312653,7.300000191,10.60999966,5.550000191
312685,7.260000229,10.69999981,5.300000191
312746,7.389999866,11.11999989,5.119999886
312926,7.800000191,10.90999985,5.03000021
313157,8.06000042,11.06999969,4.989999771
313256,8.06000042,10.56999969,5.440000057
313561,9.079999924,7.809999943,5.460000038
313593,9.079999924,8.010000229,5.559999943
313685,9.199999809,8.109999657,5.409999847
313721,9.130000114,7.940000057,5.28000021
313782,9.350000381,7.699999809,5.519999981
313836,8.5,7.670000076,5.610000134
314266,7.949999809,7.739999771,6.269999981
314416,8.229999542,7.809999943,6.260000229
314472,8.090000153,7.690000057,5.920000076
314549,8.489999771,7.699999809,5.860000134
314617,8.069999695,7.679999828,5.369999886
314640,8.039999962,7.039999962,5.210000038
314693,7.940000057,6.840000153,5.599999905
