sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
SACR_SNLL_out,0.635563011,0.217242703,0.02616788,0.115158704,0.058909841,-0.042520193,-0.042305368,-0.09443653,-0.193293445,-0.422775203,-0.566477689,-0.461364814,-0.535159044,-0.587501816,-0.643486327,-0.688195526,-0.742701927,-0.793631748,-0.818659713,-0.878202184,-0.896517156,-0.934809614,-0.970881909,-1.018076062
ATLA_SRS_in,0.732283517,0.450226191,0.228530852,0.023175043,-0.128658089,-0.199828702,-0.232373556,-0.258985658,-0.265581501,-0.259758209,-0.246799863,-0.242950548,-0.239423206,-0.232509679,-0.225233274,-0.211449294,-0.202906551,-0.182556192,-0.172006682,-0.156846486,-0.141205158,-0.123677413,-0.106452668,-0.092895553
ATLA_SRS_out,0.966966676,0.917744358,0.859268754,0.79848408,0.744757567,0.690673195,0.626706778,0.553231699,0.484025942,0.415873775,0.343925903,0.288781376,0.25096882,0.217598351,0.184784572,0.153213444,0.116233509,0.080226829,0.045331826,0.013225839,-0.01793781,-0.046727276,-0.075922674,-0.092012177
HOUS_KANS_in,0.367510257,0.119471338,0.064795122,0.002083138,-0.041005713,-0.112343246,-0.163202807,-0.328299964,-0.332369185,-0.301053839,-0.240415353,-0.196529958,-0.189709866,-0.206880739,-0.226066537,-0.262236833,-0.294877435,-0.324077566,-0.352211101,-0.395660585,-0.433993815,-0.464458658,-0.499591813,-0.538566281
HOUS_KANS_out,0.408526304,0.155332808,0.009672956,-0.063459041,-0.100316893,-0.143378557,-0.175121957,-0.200179836,-0.205389811,-0.213525343,-0.21116002,-0.210546101,-0.210307592,-0.211625778,-0.223396444,-0.221103418,-0.247371,-0.250987823,-0.242310339,-0.23294825,-0.248500362,-0.258904032,-0.270893622,-0.26885338
AMST_LOND_in,0.767901625,0.607755222,0.520381019,0.470395398,0.432638296,0.397668758,0.360870243,0.339514856,0.322415305,0.310084434,0.299116846,0.290127958,0.274299495,0.257296623,0.241768398,0.231326646,0.22227431,0.215548515,0.205022563,0.186694891,0.174971952,0.169964934,0.158872329,0.142765058
AMST_LOND_out,0.568163964,0.372387761,0.269649093,0.198653917,0.149362873,0.112230876,0.077091282,0.041960513,-0.003343798,-0.033268312,-0.062140643,-0.08368927,-0.114382141,-0.139116249,-0.158427542,-0.174783985,-0.188135588,-0.208323123,-0.231862927,-0.264100691,-0.286926066,-0.309275959,-0.329586259,-0.351910007
FNAL_STAR_in,0.201831653,0.046331252,0.035142093,0.037160288,0.079511872,0.106087851,0.101914916,0.114095976,0.108020484,0.112964874,0.112594219,0.116680903,0.12554844,0.129417,0.145217141,0.144349176,0.140059605,0.138438179,0.145633011,0.141699778,0.141919669,0.143109637,0.134789251,0.136392223
FNAL_STAR_out,-0.619220916,-0.659635971,-0.549786388,-0.512712447,-0.489482928,-0.447036092,-0.445256272,-0.487529445,-0.462425626,-0.440828738,-0.432402999,-0.396718553,-0.330742918,-0.354166015,-0.385699619,-0.355058592,-0.311954118,-0.272873691,-0.252120518,-0.282179979,-0.242752579,-0.205670569,-0.142358683,-0.160438724
BOST_STAR_in,-1.540105067,-1.539863731,-1.539530914,-1.539744777,-1.539606912,-1.539647422,-1.53983302,-1.540132235,-1.540250679,-1.539449558,-1.539258415,-1.53962897,-1.539120794,-1.538052985,-1.536558033,-1.535148507,-1.532128012,-1.529058389,-1.527085224,-1.524976068,-1.523556267,-1.522562613,-1.521194075,-1.520921485
BOST_STAR_out,0.500617079,0.041442203,-0.488739947,-1.119545232,-1.638040364,-2.09298614,-2.535524901,-3.091822524,-3.447907262,-3.591063749,-3.531655554,-3.309763456,-2.877408093,-2.431139161,-1.925284242,-1.515509603,-1.320105645,-1.176703097,-1.114553565,-1.048498422,-1.007050439,-0.886126496,-0.789596978,-0.752161932
BOST_NEWY_in,0.263247236,-0.180616953,-0.211204935,-0.24000108,-0.288195491,-0.334782275,-0.361809083,-0.397095777,-0.445298141,-0.459015296,-0.465495589,-0.533599663,-0.573670637,-0.611572248,-0.647241669,-0.62089234,-0.683670245,-0.739019056,-0.855772127,-0.953023561,-1.065514694,-1.196461755,-1.358187999,-1.53336522
BOST_NEWY_out,0.282772262,-0.128034526,-0.17007471,-0.164179365,-0.167106179,-0.175147853,-0.178194696,-0.176139297,-0.167659708,-0.18720215,-0.230909534,-0.255244966,-0.252197701,-0.263266849,-0.281016487,-0.294758003,-0.316989911,-0.337097567,-0.369264778,-0.391567175,-0.406174828,-0.416264852,-0.455074317,-0.472479165
ATLA_WASH_in,0.59603187,0.444304832,0.237513731,0.040988298,-0.205899177,-0.41252667,-0.652219502,-0.861072212,-1.066765125,-1.227104541,-1.364474196,-1.460712462,-1.531661424,-1.571729785,-1.593999312,-1.624385118,-1.647625087,-1.649346044,-1.642979919,-1.627346987,-1.632027128,-1.685899334,-1.731684109,-1.780405972
ATLA_WASH_out,0.672763435,0.501490709,0.380220186,0.293293104,0.22897965,0.181453905,0.142533751,0.12581929,0.107282996,0.098577238,0.100590524,0.101812599,0.101671675,0.095494637,0.090622669,0.092468404,0.090496038,0.085830678,0.085358611,0.090122775,0.089125033,0.086022211,0.074105081,0.060910844
