sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ALBQ_SNLA_in,0.831438168,0.826701228,0.818932554,0.80777437,0.792977155,0.775206807,0.755046342,0.733172877,0.710589386,0.688026731,0.666431544,0.646881929,0.630013659,0.616536836,0.60649309,0.599808622,0.595962038,0.594583838,0.594843629,0.59567901,0.596023634,0.594817102,0.591354434,0.585412774
ALBQ_SNLA_out,0.902011883,0.903979301,0.897986883,0.881921646,0.856077803,0.821818212,0.781498774,0.73811134,0.694655058,0.653799799,0.617797555,0.58822191,0.566196109,0.552376168,0.546882434,0.549027595,0.557462457,0.570398899,0.585927648,0.602328525,0.618124462,0.632113854,0.643340043,0.651325453
EASH_WASH_in,0.81631956,0.801948821,0.782478572,0.75938086,0.734210854,0.708247926,0.682866997,0.659028369,0.637379963,0.618257956,0.601845785,0.588173994,0.577237746,0.568875333,0.562670476,0.55830862,0.555327499,0.553296088,0.551954284,0.550801185,0.54962142,0.548161572,0.546315013,0.544113208
EASH_WASH_out,0.690864395,0.689609593,0.679187482,0.66295253,0.642287146,0.618405829,0.59288581,0.567369035,0.543246115,0.52158805,0.503238159,0.488786459,0.47850719,0.472288352,0.46980102,0.470415455,0.473538169,0.47850369,0.484374096,0.49045802,0.496264075,0.501071219,0.504438989,0.506088755
SLAC_SUNN_in,-0.560082902,-0.536295902,-0.559596879,-0.608155241,-0.662108334,-0.722586274,-0.780952163,-0.84384094,-0.907040993,-0.970856613,-1.038345279,-1.109081037,-1.169686829,-1.223811137,-1.264954106,-1.294608691,-1.303665049,-1.295936501,-1.275547396,-1.238763665,-1.190746177,-1.139184711,-1.08753844,-1.045216281
SLAC_SUNN_out,-0.09344899,-0.10536791,-0.115444082,-0.128304234,-0.136360323,-0.144592074,-0.15153222,-0.158771767,-0.163274152,-0.169586704,-0.178521495,-0.191516679,-0.203853181,-0.216734861,-0.232241026,-0.246501811,-0.261070528,-0.277353578,-0.296423161,-0.314912327,-0.331874364,-0.349330889,-0.366715959,-0.382280353
ELPA_SUNN_in,0.848560343,0.839552875,0.827725503,0.811602849,0.791371225,0.767962327,0.742564146,0.717215349,0.693551444,0.673028372,0.656565602,0.644332022,0.636391304,0.632357801,0.631877586,0.634172081,0.638731431,0.645035631,0.652307456,0.659541511,0.666203087,0.671353279,0.674661463,0.675705487
ELPA_SUNN_out,0.763920197,0.746026351,0.726070589,0.703653173,0.678667067,0.651505319,0.62274614,0.593538174,0.56468898,0.537609993,0.513348776,0.492591424,0.476121615,0.464089532,0.456310297,0.452256298,0.451113236,0.451852635,0.4535675,0.455639212,0.45700622,0.456768773,0.454220578,0.448945185
ATLA_NASH_in,0.844172471,0.832817245,0.819694307,0.803862963,0.785655139,0.765619031,0.744630729,0.723667399,0.703910306,0.68633792,0.67127388,0.659008218,0.6497743,0.643324912,0.639469151,0.63775966,0.637858182,0.63912683,0.641156536,0.643247555,0.64517619,0.646409139,0.646543093,0.645307845
ATLA_NASH_out,0.573320843,0.580066184,0.576528419,0.569945981,0.560574884,0.548790643,0.535022563,0.519088373,0.501865788,0.483609751,0.465096562,0.447019914,0.429489119,0.413514071,0.399281332,0.386816622,0.375887526,0.366027303,0.357870471,0.350234657,0.342612254,0.335120293,0.327106664,0.318423428
CHIC_ECHI_in,0.827560445,0.813811286,0.794619785,0.771406215,0.745834322,0.71932618,0.693268683,0.668757576,0.646551351,0.62701918,0.610438177,0.59676341,0.586030186,0.577987696,0.572279571,0.568436158,0.566079212,0.564703181,0.564012658,0.563483836,0.562749227,0.561603811,0.559857365,0.557616724
CHIC_ECHI_out,0.70411756,0.70195515,0.691502042,0.676296005,0.657486326,0.636176429,0.613709505,0.591494059,0.570608435,0.551963062,0.536188777,0.523744942,0.514828331,0.509327634,0.50685605,0.506939352,0.509129138,0.512834774,0.517245323,0.5218577,0.526192419,0.529696327,0.532072852,0.533065433
NERSC_SUNN_in,-0.0095228,-0.032646039,-0.053390817,-0.06391462,-0.068488164,-0.068021183,-0.067719433,-0.063829917,-0.064164783,-0.066716759,-0.070041821,-0.071874857,-0.07772497,-0.078731853,-0.083604731,-0.088506767,-0.094024766,-0.098751737,-0.10463827,-0.105897064,-0.110361145,-0.115683608,-0.120555203,-0.125120621
NERSC_SUNN_out,-0.012389661,-0.033629606,-0.053273816,-0.063722575,-0.067082207,-0.070918084,-0.074351594,-0.073895542,-0.070330226,-0.07000929,-0.068652889,-0.068694785,-0.074327554,-0.078697362,-0.083098321,-0.0833874,-0.088442103,-0.093396744,-0.09457048,-0.097215404,-0.101891298,-0.106610772,-0.110983334,-0.112719536
AMST_BOST_in,0.760297636,0.747760869,0.734177147,0.71736557,0.696980965,0.673776079,0.648883302,0.623468342,0.598592808,0.575494691,0.555062784,0.538117615,0.52502061,0.515897556,0.510523068,0.508256231,0.508452423,0.51061753,0.514148379,0.518328283,0.52239223,0.525797297,0.527923631,0.528553652
AMST_BOST_out,0.571215106,0.558081329,0.542673908,0.526045031,0.507704411,0.488061982,0.468016646,0.448624928,0.430502385,0.414194019,0.399943962,0.387892159,0.378099146,0.370886354,0.366076153,0.363428907,0.362398389,0.362064854,0.362113464,0.362179776,0.362523335,0.362590222,0.362189324,0.360883051
BNL_NEWY_in,0.972089005,0.971516827,0.970590486,0.969444252,0.968142664,0.966757422,0.96534919,0.963972767,0.962695622,0.96156561,0.960615355,0.959869129,0.959304736,0.958905974,0.958662718,0.958538219,0.958501937,0.958515567,0.958549834,0.95856122,0.958538278,0.958456655,0.958290546,0.958053456
BNL_NEWY_out,0.124059867,0.112065675,0.098761107,0.089804211,0.08498243,0.080743009,0.079641227,0.076939951,0.072076456,0.066570037,0.061412267,0.053845808,0.047314567,0.039112652,0.028659901,0.017890819,0.010733627,0.002086146,-0.009968471,-0.020862178,-0.030516393,-0.039397164,-0.050711155,-0.058369586
DENV_PNWG_in,0.290014941,0.286038531,0.274807152,0.260675925,0.243050404,0.222995304,0.201304063,0.179174044,0.158034578,0.138661943,0.121907663,0.108117617,0.098133871,0.091515019,0.088057463,0.087248417,0.088938151,0.091999879,0.095487837,0.099495736,0.103668139,0.107099847,0.109389524,0.109835576
DENV_PNWG_out,0.610371614,0.598357885,0.586735251,0.573563421,0.557629251,0.538839991,0.518501401,0.498123792,0.478536722,0.460719157,0.445320883,0.43215038,0.421455455,0.413071708,0.407298321,0.403767962,0.401970325,0.401492079,0.402331736,0.40443352,0.4070015,0.40930378,0.41144509,0.412914874
ATLA_ORNL_in,0.391197875,0.380566328,0.360245064,0.334946975,0.30488003,0.271052808,0.23446014,0.197031539,0.159575766,0.123183384,0.089009328,0.058088755,0.030522902,0.006771726,-0.013110378,-0.029595315,-0.043077283,-0.054052612,-0.063562696,-0.072606045,-0.081600032,-0.09199459,-0.103982998,-0.118471539
ATLA_ORNL_out,0.877736098,0.869529474,0.859663397,0.846250341,0.829325073,0.809679755,0.788334046,0.766794681,0.746503714,0.728660634,0.714306966,0.703682245,0.696942482,0.693671916,0.693641323,0.696198772,0.700808123,0.707014072,0.713937556,0.720963404,0.727364719,0.732574524,0.736319863,0.73848244
AOFA_LOND_in,0.801125125,0.794092835,0.782052752,0.766684354,0.748835615,0.72964735,0.710040148,0.690985271,0.673294345,0.65758964,0.644180632,0.633104544,0.624333685,0.617727451,0.613049334,0.609939348,0.607890587,0.606547959,0.605605898,0.604724643,0.603586865,0.601919609,0.599510658,0.596491846
AOFA_LOND_out,0.615679059,0.5846723,0.54133591,0.489939339,0.43393348,0.376713103,0.320831741,0.268293207,0.220344522,0.177602246,0.140154878,0.107909702,0.080265382,0.056611042,0.036383336,0.018822571,0.003258377,-0.011129803,-0.025012142,-0.039000543,-0.05364757,-0.069156577,-0.08569138,-0.102954282
ELPA_HOUS_in,0.740856925,0.72416117,0.705276771,0.684292939,0.660876686,0.635448552,0.60859623,0.581205287,0.553981753,0.528342704,0.505172672,0.485194622,0.469151369,0.45719671,0.44938501,0.445033142,0.443427859,0.443832437,0.445064487,0.446694815,0.447807497,0.447406169,0.444961393,0.439975674
ELPA_HOUS_out,0.827698288,0.818107324,0.8065446,0.791484973,0.773107634,0.752231903,0.729891938,0.707711002,0.687012091,0.669128911,0.654971728,0.644595598,0.637939825,0.634768951,0.634628774,0.636789567,0.64083471,0.646003117,0.651895655,0.657882142,0.663302687,0.667501744,0.670248521,0.671175135
ANL_STAR_in,-732991.8513,-1454955.361,-6262260.973,-7305189.999,-7004307.844,-6574211.006,-6417825.375,-6213891.872,-6075993.711,-5988946.061,-5895174.4,-5769130.529,-5647503.905,-5513758.775,-5392192.434,-5251222.683,-5071590.239,-4886427.874,-4810873.53,-4804308.09,-4975000.628,-5318390.725,-5862609.577,-6724395.97
ANL_STAR_out,-1248887.215,-2331296.035,-10164220.56,-11367274.52,-11837336.96,-10877487.91,-10517554.39,-10195472.2,-9907238.849,-9688203.436,-9476357.981,-9251120.919,-9051659.495,-8859243.593,-8642017.742,-8346195.973,-8037837.894,-7720550.579,-7552498.189,-7546393.62,-7795532.341,-8306712.227,-9246330.562,-10706679.99
CERN-513_WASH_in,0.828263505,0.823929552,0.817210122,0.809261842,0.800080643,0.789941622,0.779429989,0.769108524,0.759317345,0.750547303,0.743204746,0.737410633,0.73319292,0.730507846,0.729193966,0.729088768,0.72981962,0.731148925,0.732693044,0.734299602,0.735701066,0.736768189,0.737390207,0.737510044
CERN-513_WASH_out,0.884570232,0.881683873,0.875491784,0.867195139,0.857197484,0.846009746,0.83419589,0.822340299,0.811030867,0.800711711,0.791576138,0.783705177,0.777202569,0.771967862,0.767793293,0.764538477,0.761974822,0.759896027,0.75806312,0.756371033,0.754668352,0.75288299,0.751033428,0.749114442
DENV_KANS_in,0.717253274,0.693680639,0.663928557,0.629833057,0.593211639,0.556080048,0.520324222,0.487621299,0.459124394,0.435436081,0.416777861,0.403039287,0.393754834,0.388243091,0.385613417,0.385078528,0.38573031,0.386768425,0.387603053,0.38759427,0.386395301,0.383746766,0.379588151,0.374065094
DENV_KANS_out,0.708558422,0.692487429,0.670813619,0.645151485,0.616758629,0.587175019,0.558041773,0.530858193,0.506532432,0.485702222,0.468615294,0.455405479,0.445854313,0.439435089,0.435516121,0.433521925,0.433131472,0.433607643,0.434382603,0.434878484,0.434890392,0.434154088,0.432443802,0.429684617
BOIS_DENV_in,0.531085593,0.545394929,0.546776799,0.541030262,0.529881021,0.514086143,0.494594564,0.47336648,0.451738684,0.430589064,0.411112123,0.394087304,0.380423082,0.370580666,0.364721199,0.361993841,0.362158506,0.364365698,0.368316076,0.372769525,0.376954321,0.379712548,0.380691454,0.380424683
BOIS_DENV_out,0.045938926,0.076494151,0.075745255,0.066130605,0.054857619,0.042083381,0.028253291,0.013952177,-0.001166808,-0.0156425,-0.030571252,-0.045964542,-0.061194196,-0.076802667,-0.092220525,-0.107905296,-0.124532402,-0.142413894,-0.160513128,-0.179618095,-0.199194981,-0.219057539,-0.238307844,-0.257659618
AOFA_NEWY_in,0.737119756,0.725582627,0.704846299,0.678861367,0.649957323,0.619867797,0.589928484,0.561100995,0.533998317,0.508888524,0.486005754,0.465320811,0.446782788,0.430074876,0.415019553,0.401232892,0.388355721,0.376042006,0.364099702,0.352230501,0.340236188,0.328105076,0.315863977,0.303498816
AOFA_NEWY_out,0.772689401,0.76614139,0.754838081,0.740240894,0.723366144,0.705261998,0.687054234,0.669686172,0.653824047,0.639952818,0.628074225,0.618209757,0.610273999,0.603945907,0.599014684,0.595369214,0.592689135,0.590622566,0.588769103,0.587017048,0.585110018,0.582747205,0.579972293,0.576620743
AOFA_STAR_in,0.533353685,0.518566833,0.497800518,0.471998867,0.442751609,0.411947358,0.381597751,0.353049884,0.32707541,0.304325122,0.284830751,0.268981918,0.256668932,0.24743699,0.240983946,0.236631827,0.233860586,0.232030233,0.230448981,0.228884573,0.226974887,0.224438743,0.221088434,0.217239658
AOFA_STAR_out,0.656185686,0.64783823,0.635428343,0.619049037,0.599617532,0.578473023,0.556918229,0.535885784,0.516004477,0.497782797,0.481477416,0.46724596,0.455215824,0.445291279,0.437215942,0.430760274,0.425483025,0.420990229,0.416626764,0.412000623,0.407008953,0.401471003,0.395533587,0.38909713
DENV_SACR_in,0.752122757,0.740263324,0.726635374,0.710516333,0.692383833,0.672569413,0.652134244,0.632014739,0.613046769,0.595844529,0.580749831,0.568112665,0.558159437,0.550727009,0.545120482,0.541121251,0.538541175,0.53669275,0.535129223,0.533380206,0.531317295,0.528919897,0.525823059,0.521815165
DENV_SACR_out,0.745670504,0.72616593,0.701955459,0.674142486,0.64388927,0.612770753,0.582220736,0.553627775,0.528122207,0.506535419,0.489194321,0.47619123,0.467206801,0.461652331,0.4587929,0.457881989,0.458065113,0.458642857,0.459024187,0.45869966,0.457347323,0.454804628,0.450996816,0.446016043
NASH_WASH_in,0.833935229,0.836119817,0.833599313,0.830789657,0.82721338,0.822795129,0.81717834,0.810786486,0.803781928,0.796305315,0.788362137,0.780483648,0.772995057,0.766135425,0.760034702,0.754775938,0.750132115,0.746251269,0.742839856,0.739849517,0.736996312,0.73345209,0.729229015,0.724743348
NASH_WASH_out,0.744392094,0.742151795,0.734163614,0.72371602,0.710816109,0.696105141,0.680458513,0.664782642,0.649469505,0.635121367,0.622514416,0.61179163,0.603053418,0.596507726,0.592256418,0.590530814,0.590742576,0.592352858,0.594960513,0.598212954,0.60115469,0.603612346,0.605127003,0.606007334
ALBQ_DENV_in,0.787278921,0.783582728,0.771282056,0.748278645,0.714773836,0.671966198,0.62215274,0.56788887,0.512153384,0.457691747,0.407283588,0.36335742,0.327704781,0.301225585,0.284423269,0.276431511,0.276194245,0.282246643,0.292549322,0.304371279,0.315360213,0.323509969,0.327002954,0.324700351
ALBQ_DENV_out,0.909401174,0.909188048,0.907488484,0.905286538,0.90280529,0.900131709,0.897233636,0.89436201,0.891590392,0.888973832,0.886580854,0.884551961,0.88283394,0.881402299,0.880285716,0.87943328,0.878785521,0.878273109,0.877853626,0.877441893,0.876985328,0.876433699,0.875787049,0.875024159
AOFA_WASH_in,0.780282006,0.772579837,0.76179385,0.748512775,0.733427026,0.71736879,0.701170132,0.685669722,0.671514019,0.659270054,0.649068454,0.641049252,0.635078079,0.630964677,0.628437194,0.627087194,0.626610076,0.626678488,0.626974053,0.627105837,0.626726277,0.625736245,0.623983716,0.621494961
AOFA_WASH_out,0.711335874,0.707309565,0.697858735,0.685506787,0.671449248,0.656332456,0.641119309,0.626399535,0.612643529,0.60024358,0.589535217,0.580789057,0.574107428,0.569402239,0.566702855,0.565597969,0.56579338,0.56685928,0.568422618,0.569908852,0.570844907,0.570901112,0.5698969,0.568081465
CHIC_NASH_in,0.297204143,0.316136975,0.315472735,0.309115738,0.298796661,0.28508888,0.268991771,0.25083534,0.231846852,0.212502862,0.193558507,0.175298573,0.158383202,0.143430969,0.130897326,0.120100344,0.111181644,0.103525855,0.098067996,0.092990697,0.088352927,0.083745718,0.078335228,0.071959844
CHIC_NASH_out,0.715409287,0.697734612,0.679523837,0.659182329,0.636299579,0.611422216,0.585407719,0.559749455,0.535284206,0.512824723,0.492927185,0.476193346,0.462818403,0.45295267,0.446310297,0.442639528,0.441287432,0.441621501,0.442922782,0.444371701,0.445999244,0.446799377,0.44628747,0.443921806
ALBQ_ELPA_in,0.660587005,0.660780219,0.652803999,0.637547329,0.613871595,0.583353571,0.547628647,0.508864566,0.470157678,0.433516853,0.400447011,0.372290465,0.350112595,0.334731257,0.326474526,0.324738808,0.328929264,0.337966471,0.350243032,0.3641274,0.378193473,0.390521559,0.399630037,0.404596133
ALBQ_ELPA_out,0.229011054,0.253237748,0.24934701,0.241594066,0.231729018,0.220152171,0.205504395,0.188250065,0.169073554,0.14889599,0.128537245,0.109602168,0.092730894,0.078754758,0.06783991,0.059378904,0.052817559,0.047646332,0.043063202,0.038889739,0.034317015,0.027741121,0.019357951,0.008028698
EASH_ECHI_in,0.702050546,0.700006873,0.689801256,0.675056489,0.65694178,0.636466092,0.614841256,0.593401898,0.573221419,0.555146246,0.539785545,0.527600857,0.518819281,0.513339118,0.510802352,0.510729298,0.512714879,0.516146455,0.52026828,0.524593953,0.528688992,0.531990434,0.534219566,0.535108537
EASH_ECHI_out,0.825969189,0.811828973,0.792679182,0.769952772,0.745252263,0.719898621,0.695164854,0.671980687,0.650957827,0.632384239,0.61649029,0.603273165,0.592754807,0.584709894,0.578766258,0.574591504,0.571726625,0.569738682,0.568413744,0.56725836,0.565985971,0.564411828,0.562372532,0.559975737
SACR_SNLL_in,0.026732785,0.037169188,0.037015867,0.032324057,0.024908084,0.017264978,0.008240958,-0.001670262,-0.011831874,-0.022314326,-0.031597769,-0.040209491,-0.048888311,-0.057284005,-0.065662058,-0.073743159,-0.080751939,-0.089159333,-0.096095388,-0.103381482,-0.112646649,-0.121915922,-0.131342568,-0.141002376
SACR_SNLL_out,0.865258019,0.861331282,0.853929434,0.844062718,0.832449113,0.819604745,0.806241096,0.792854133,0.779802938,0.767583516,0.756575578,0.74680616,0.738835809,0.733061448,0.729576704,0.727875363,0.72797465,0.729450629,0.731967368,0.734157525,0.736085092,0.737012186,0.736644566,0.734157927
ATLA_SRS_in,0.636358695,0.600612344,0.589529073,0.57945895,0.567940821,0.552306674,0.536183323,0.521872109,0.504469867,0.486671951,0.46820636,0.451223501,0.436147501,0.423659369,0.414445287,0.408495469,0.407286856,0.409082284,0.413799974,0.421043902,0.430126544,0.440196975,0.450043699,0.459204408
ATLA_SRS_out,0.907476755,0.91271586,0.912167573,0.903398074,0.886026343,0.860614916,0.828757704,0.792321081,0.753552058,0.714867492,0.678400385,0.646243343,0.620417003,0.60240859,0.592919204,0.592087094,0.599553126,0.614174783,0.633225793,0.653908059,0.674047887,0.692092169,0.707059175,0.718563577
HOUS_KANS_in,0.342563432,0.353359852,0.350550296,0.343303144,0.333116632,0.319621147,0.303270894,0.28423851,0.263359272,0.241451745,0.219008536,0.197130125,0.17587334,0.156634413,0.139766112,0.124998394,0.112538029,0.102169564,0.093975056,0.086897506,0.080907418,0.075263528,0.069005831,0.061448369
HOUS_KANS_out,0.566808243,0.533940255,0.527843784,0.523283203,0.517585266,0.509656188,0.500817122,0.493431051,0.485873608,0.478315354,0.47072058,0.463434504,0.4569687,0.451457166,0.447117084,0.443025169,0.438816288,0.436645536,0.436143402,0.436616882,0.43721238,0.438071723,0.438978169,0.439040999
AMST_LOND_in,0.759503907,0.749684132,0.738293732,0.724228588,0.707666205,0.6895165,0.670814451,0.652608794,0.635627498,0.620412759,0.60717305,0.596058526,0.587241453,0.580600919,0.575929411,0.57296633,0.571146843,0.570259275,0.569821667,0.569513477,0.569047703,0.568246298,0.566921327,0.564965644
