#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
192.170.227.197,35836,3417,0,3416,3,204748911,3412,204748911,0,0,0,1,1,128.55.205.29,50104,11466,0,11466,11462,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,5060.892,48.718,188.767,4945.703,242.009,47.638,96.396,1,0,0,0,8192,0,0,48.835421,47.629,53.313,1.396742,93,64,64,0.086748,0.006,0.324,0.158172,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2985655,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,9879552,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,79,2,-,-,0,0,0,193.643,242.009,242.333,0,1116,0,-,-,0,0,448.0190573,323.6566376
192.170.227.197,35840,3338,0,3337,3,200534023,3333,200534025,1,2,0,1,1,128.55.205.29,50104,11401,0,11401,11397,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,5060.828,48.649,188.928,4943.67,242.781,47.703,96.397,1,0,0,0,8192,0,0,49.254203,47.687,86.448,4.398038,79,64,64,0.087748,0.006,0.33,0.161502,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2976707,1,263,0,0,0,0,1,0,0,0,0,1,1,13,1,0,8960,730,627,6340608,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,62,2,-,-,0,0,0,193.575,242.781,243.111,0,1116,0,-,-,0,0,275.4679808,316.9979695
192.170.227.197,35834,3437,0,3436,3,205535394,3432,205535394,0,0,0,1,1,128.55.205.29,50104,11515,0,11515,11511,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,5061.219,48.132,188.798,4944.949,239.193,47.679,96.003,1,0,0,0,8192,0,0,48.186325,47.655,50.233,0.644121,56,64,64,0.120497,0.004,0.45,0.219742,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2985655,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,11206656,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,90,2,-,-,0,0,0,190.537,239.193,239.643,0,1116,0,-,-,0,0,475.4890212,324.8788784
192.170.227.197,34426,9572,0,9571,3,404515610,9567,404515610,0,0,0,1,1,128.55.205.28,50812,22563,0,22563,22559,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,8403.575,48.352,147.562,8287.571,198.959,47.729,96.163,1,0,0,0,8192,0,0,48.258383,47.608,87.147,1.532869,1657,64,64,0.120747,0.005,0.462,0.227506,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2978589,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,17301504,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,759,2,-,-,0,0,0,150.004,198.959,199.421,0,1116,0,-,-,0,0,273.4312369,385.0890698
192.170.227.197,34422,9539,0,9538,3,410541163,9534,410541163,0,0,0,1,1,128.55.205.28,50812,23122,0,23122,23118,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,8403.674,48.416,147.404,8288.472,199.028,47.796,96.13,1,0,0,0,8192,0,0,48.098818,47.539,87.214,1.438461,1613,64,64,0.121497,0.005,0.461,0.226347,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2981104,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,23363584,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,780,2,-,-,0,0,0,150.068,199.028,199.489,0,1116,0,-,-,0,0,273.451877,390.8206463
192.170.227.197,34424,9295,0,9294,3,402942641,9290,402942644,1,3,0,1,1,128.55.205.28,50812,22416,0,22416,22412,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,8403.65,48.389,147.089,8288.558,198.133,47.756,96.014,1,0,0,0,8192,0,0,48.181405,47.487,87.172,1.609438,1497,64,64,0.063998,0.008,0.227,0.108674,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2988324,1,263,0,0,0,0,1,0,0,0,0,1,1,13,1,0,8960,730,627,17440768,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,19,2,-,-,0,0,0,150.041,198.133,198.36,0,1116,0,-,-,0,0,274.2462259,383.5882208
192.170.227.197,34420,9273,0,9272,3,404253449,9268,404253449,0,0,0,1,1,128.55.205.28,50812,22311,0,22311,22307,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,8404.139,48.125,147.255,8285.137,196.918,47.737,95.91,1,0,0,0,8192,0,0,48.180919,47.581,77.791,1.141045,1451,64,64,0.117247,0.004,0.447,0.21987,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2978589,1,263,0,0,0,0,0,0,0,0,0,1,1,13,1,0,8960,730,627,19169280,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,642,2,-,-,0,0,0,148.472,196.918,197.365,0,1116,0,-,-,0,0,306.3170804,384.8136724
192.170.227.197,59900,4398,0,4397,3,180367938,4393,180460087,11,92149,0,1,1,128.55.205.21,50110,10853,0,10853,10849,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,4347.186,48.66,114.998,4231.595,167.812,47.777,96.302,1,0,0,0,8192,0,0,48.288685,47.525,86.355,1.711545,594,64,64,0.139997,0.005,0.537,0.264675,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,2984868,1,263,0,2,0,0,9,0,0,0,0,1,1,13,1,655,8960,730,627,11567104,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,467,2,-,-,0,0,0,118.161,167.812,168.349,0,1116,0,-,-,0,0,276.5206879,332.0954512
192.170.227.197,59898,4402,0,4401,3,180892260,4397,180972792,9,80532,0,1,1,128.55.205.21,50110,10863,0,10863,10859,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,4347.265,48.699,115.338,4231.384,168.01,47.828,96.418,1,0,0,0,8192,0,0,48.249572,47.566,87.331,1.702157,591,64,64,0.244494,0.003,0.965,0.480335,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,38,29696,26880,0,2984868,1,263,0,0,0,0,9,0,0,0,0,1,1,13,1,644,8960,730,627,11272192,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,453,2,-,-,0,0,0,118.2,168.01,168.975,0,1116,0,-,-,0,0,273.4303283,333.0329152
192.170.227.197,59896,4338,0,4337,3,225197469,4333,225262774,8,65305,0,1,1,128.55.205.21,50110,12980,0,12980,12976,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,4347.423,48.74,114.944,4224.381,167.872,47.787,96.402,1,0,0,0,8192,0,0,48.156837,47.579,51.382,0.50282,785,64,64,0.145246,0.005,0.559,0.275839,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2990206,1,263,0,1,0,0,7,0,0,0,0,1,1,13,1,320,8960,730,627,11968512,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,799,2,-,-,0,0,0,118.242,167.872,168.431,0,1116,0,-,-,0,0,465.5647503,414.5219345
192.170.227.197,59894,4314,0,4313,3,224689305,4309,224716151,4,26846,0,1,1,128.55.205.21,50110,12977,0,12977,12973,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,4347.833,48.259,114.911,4222.462,164.903,47.787,95.809,1,0,0,0,8192,0,0,48.193631,47.538,87.789,1.522411,779,64,64,0.115497,0.005,0.434,0.212387,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,3000095,1,263,0,2,0,0,2,0,0,0,0,1,1,13,1,329,8960,730,627,11714560,26844,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,782,2,-,-,0,0,0,116.272,164.903,165.337,0,1116,0,-,-,0,0,273.3914272,413.4770604
192.170.227.197,51440,5703,0,5702,3,160968024,5698,161021712,6,53688,0,1,1,128.55.205.20,50434,7783,0,7783,7779,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,5320.816,48.513,140.237,5202.096,193.089,47.699,96.252,1,0,0,0,8192,0,0,47.919724,47.562,88.089,1.564261,1356,64,64,0.172496,0.005,0.668,0.330338,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2165416,1,263,0,1,0,0,5,0,0,0,0,1,1,13,1,177,8960,730,627,4317184,8192,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,31,2,-,-,0,0,0,143.527,193.089,193.757,0,1116,0,-,-,0,0,196.6571082,242.1007785
192.170.227.197,51444,5048,0,5047,3,260064879,5043,260073830,2,8951,0,1,1,128.55.205.20,50434,11903,0,11903,11899,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,5320.845,48.44,140.857,5205.772,192.513,47.708,96.164,1,0,0,0,8192,0,0,48.025238,47.609,87.718,2.28351,911,64,64,0.172996,0.004,0.675,0.334671,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2978589,1,263,0,0,0,0,2,0,0,0,0,1,1,13,1,335,8960,730,627,6389760,8192,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,501,2,-,-,0,0,0,143.454,192.513,193.188,0,1116,0,-,-,0,0,271.6513372,391.0263577
192.170.227.197,51442,5682,0,5681,3,147073491,5677,147128445,7,54954,0,1,1,128.55.205.20,50434,7910,0,7910,7906,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,5320.916,48.469,140.558,5202.051,192.551,47.733,96.194,1,0,0,0,8192,0,0,47.856117,47.556,87.984,1.256403,1070,64,64,0.172746,0.007,0.66,0.324842,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2974671,1,263,0,1,0,0,6,0,0,0,0,1,1,13,1,600,8960,730,627,6152192,17896,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,41,2,-,-,0,0,0,143.483,192.551,193.211,0,1116,0,-,-,0,0,270.4738134,221.2076943
192.170.227.197,51438,6447,0,6446,3,243004107,6442,243183067,20,178960,0,1,1,128.55.205.20,50434,12542,0,12542,12538,1357,2,1357,0,0,0,1,1,1.51989E+12,1.51989E+12,5321.49,48.225,140.32,5206.261,190.484,47.785,95.995,1,0,0,0,8192,0,0,47.934686,47.585,87.012,1.144024,1305,64,64,0.114247,0.005,0.435,0.213859,4,54,54,0,0,0,0,0,0,1,1,7,1,0,8960,62636,17,29696,26880,0,2955355,1,263,0,1,0,0,19,0,0,0,0,1,1,13,1,271,8960,730,627,5931008,17896,0,730,627,627,0,0,0,0,0,0,0,0,0,0,0,---,473,2,-,-,0,0,0,141.671,190.484,190.919,0,1116,0,-,-,0,0,271.7193031,365.5864309
