Days,aofa_lon_In_speed,aofa_lon_out_speed,cern_wash_in_speed,cern_wash_out_speed,lond_newy_in_speed,lond_newy_out_speed,amst_bost_in_speed,amst_bost_out_speed
16/10/2018 00:00,408.3496898,690.4156344,971.1552299,585.6528503,441.0267499,241.1257769,543.5448069,347.8296798
16/10/2018 01:00,457.9987347,762.0593864,918.0148775,719.1411973,460.6081504,244.8702371,660.2523257,275.3345074
16/10/2018 02:00,424.7329874,675.9717176,713.7246408,903.5773999,406.0372136,287.920252,760.5569084,168.4746512
16/10/2018 03:00,354.733448,620.5642805,765.4246679,901.8497042,445.7416745,184.1742072,889.1677617,143.8303229
16/10/2018 04:00,362.9467995,667.6882832,938.1076702,764.5898898,357.5381638,204.0204663,1177.313635,271.5968043
16/10/2018 05:00,484.8196866,704.5991452,834.4340517,1264.993797,355.3772163,209.7382802,1292.394841,384.1637142
16/10/2018 06:00,416.8901286,693.3081221,922.1762812,935.342385,320.0990824,158.7254695,1469.424437,385.0346573
16/10/2018 07:00,433.1221992,754.7895045,1089.275449,763.8243578,401.5978447,156.4755146,1427.23685,389.7414949
16/10/2018 08:00,396.1206121,774.0348566,1162.926546,885.5650739,380.198968,196.8051571,1563.848628,346.7529153
16/10/2018 09:00,417.9803826,779.1149476,1425.513609,755.8269166,342.919689,191.4461053,1668.702482,358.9998942
16/10/2018 10:00,452.7375057,769.3480051,1533.81092,1253.168403,387.7680265,258.6451252,1412.320381,309.0342108
16/10/2018 11:00,527.9770374,809.565329,1300.496534,1149.526294,432.4633099,229.8083785,1371.432957,1320.892056
16/10/2018 12:00,490.7147884,761.9737146,1225.682622,1162.591619,411.4664311,261.0958089,1323.232959,1183.41543
16/10/2018 13:00,446.1920346,746.347292,692.2783498,1041.684672,386.9032364,203.3338378,1352.416382,653.2719215
16/10/2018 14:00,447.8739089,710.2714478,741.2585342,1011.87152,388.4988097,186.8448111,1164.864252,289.1956924
16/10/2018 15:00,430.7015576,713.8412609,716.0245107,908.6807427,359.2746049,135.3467143,1117.379256,548.4301597
16/10/2018 16:00,494.8042551,708.8355943,632.782175,860.1031017,315.4002994,219.9087788,1197.576996,725.8614117
16/10/2018 17:00,472.4308484,720.9309186,423.9193429,960.7075842,330.0088487,319.3920644,1062.467722,687.312717
16/10/2018 18:00,466.4692724,567.0866048,447.2704868,1429.532605,375.9581697,214.719032,573.0105487,480.7145409
16/10/2018 19:00,403.0606858,468.9954409,769.8889764,1618.63659,402.5642419,258.0044981,428.6524979,566.7566012
16/10/2018 20:00,482.9093172,542.6368977,689.2272065,1245.433612,406.4388682,293.7784211,525.4686604,711.9327713
16/10/2018 21:00,412.245506,476.5777769,964.2869739,893.7644657,446.6093667,249.9085183,161.137793,451.8162675
16/10/2018 22:00,375.3035917,435.5959571,451.9438869,647.5855269,367.9486069,258.2344245,195.0780933,372.3986786
16/10/2018 23:00,434.6300334,483.1239907,473.6082602,698.9366103,317.1827721,274.3797158,334.9037577,829.0785875
17/10/2018 00:00,461.7985706,542.5156083,669.0530207,908.1364043,331.0451957,333.4050285,140.6358334,515.6632364
17/10/2018 01:00,431.5031337,532.93797,703.9169266,1213.466414,332.3830532,361.6271295,278.8196722,579.9689231
17/10/2018 02:00,398.7638134,478.8311629,834.2664717,1325.373359,328.3292704,346.8243899,155.2020723,410.2257677
17/10/2018 03:00,383.2662803,385.5764286,685.6910683,1886.767994,315.982083,336.2306896,83.20352614,484.7085412
17/10/2018 04:00,477.5042116,363.4443486,467.1304127,1380.708517,358.8329408,306.3331582,85.49085342,866.6604508
17/10/2018 05:00,434.0384855,548.6154214,489.7786245,1128.373262,399.8467298,139.2119845,423.3617804,859.9213433
17/10/2018 06:00,476.3719951,716.9491589,645.9240576,1460.04099,443.892036,153.2895918,787.7542694,731.539784
17/10/2018 07:00,358.6603237,579.9675841,739.5697077,1639.636807,371.7865811,166.0321324,337.1193305,808.9116026
17/10/2018 08:00,306.3746671,669.4055644,944.9379037,705.5599019,374.4034765,125.2236085,608.048474,750.5726665
17/10/2018 09:00,384.3660656,693.0059791,1163.242262,1178.09255,380.2771857,130.7656928,836.9098697,917.5880424
17/10/2018 10:00,405.8073078,574.6945099,1314.583982,889.7617584,325.9448204,148.9836103,648.2140902,969.7575053
17/10/2018 11:00,364.0433197,529.4870663,1072.100102,881.6294227,286.9833956,123.9462927,1008.726681,994.5207481
17/10/2018 12:00,315.9444998,604.8452306,923.482106,883.4176276,247.1584233,84.96894416,1302.948048,679.7792734
17/10/2018 13:00,336.7534418,632.2516842,840.6194169,1367.302081,292.2496805,131.0607775,1330.23091,900.0880818
17/10/2018 14:00,281.9519496,659.7106177,817.6326445,1461.744344,255.2198027,112.806234,1257.376762,570.6789937
17/10/2018 15:00,315.1837796,632.286174,956.5370785,1066.990016,277.9498243,122.0830068,1164.33152,672.2357926
17/10/2018 16:00,322.617617,646.5069175,909.6884648,893.392981,351.283672,147.4778356,1549.191411,755.2223116
17/10/2018 17:00,378.2603019,698.0538151,1135.626959,1526.929642,353.0137027,167.7769398,1403.412846,747.1892528
17/10/2018 18:00,471.537047,542.4297012,971.9432972,1329.537177,391.5277431,178.5148188,984.2144465,699.4050808
17/10/2018 19:00,425.7109119,539.724199,842.3424693,2655.505489,368.5259064,198.3979519,903.2562261,492.9417617
17/10/2018 20:00,419.2739928,530.0878186,992.1316085,2631.574143,334.5047407,200.2911418,969.2173995,428.8723936
17/10/2018 21:00,390.0383328,503.8486196,1209.997052,2580.394952,346.6099027,182.9359129,1064.442754,449.6361494
17/10/2018 22:00,381.6824224,545.2565668,1160.528069,2274.651821,304.1796688,163.3809477,760.6612354,610.273735
17/10/2018 23:00,421.6937474,418.2635336,1082.707008,2386.788797,291.9914692,141.8312626,648.319337,774.6928158
18/10/2018 00:00,446.0537159,368.8268014,941.5514323,2343.912724,259.8077545,167.3947191,586.53122,687.8610338
18/10/2018 01:00,392.9276642,409.2268388,861.9906115,1956.156701,287.7862682,235.1758904,632.9970379,678.6434135
18/10/2018 02:00,390.3278398,379.3921081,874.7915484,1576.765838,280.4902477,174.2573035,547.3388022,591.7155305
18/10/2018 03:00,394.0807555,381.5482788,1033.923511,1232.857971,262.6579164,173.8534812,463.5910198,713.6643186
18/10/2018 04:00,399.4813942,426.7251396,1533.875449,1055.389725,251.7087125,213.3822197,433.7781393,817.2173047
18/10/2018 05:00,429.0317503,452.7233798,1614.689156,843.3528373,275.3749785,123.8208102,483.2915994,780.7146582
18/10/2018 06:00,403.3183829,514.5534315,1345.390856,709.5517455,273.4923681,199.8734313,556.7959302,567.4166815
18/10/2018 07:00,421.3820465,526.9184419,1135.843073,950.4244397,336.5765804,191.410992,486.0622456,809.9896204
18/10/2018 08:00,412.3740405,460.4624459,764.7818331,871.7568334,358.1025402,152.1752853,373.8721873,618.9971652
18/10/2018 09:00,342.3686477,422.632328,811.9366736,1143.40441,279.7228641,144.0586832,344.5576688,548.8770072
18/10/2018 10:00,409.4906666,393.3829274,718.6613475,1119.622583,294.5431043,163.27141,471.4291078,582.2010357
18/10/2018 11:00,385.4295898,382.616833,1001.030981,707.7863139,262.4711997,181.1224912,309.2207331,723.8155899
18/10/2018 12:00,327.3939377,382.1443193,1156.321659,1084.07393,248.736205,143.9683982,320.7605309,662.8206516
18/10/2018 13:00,401.5351889,480.9879917,704.180653,1592.926837,272.4110097,169.6752771,422.1338283,837.942957
18/10/2018 14:00,424.2389756,455.9572762,788.7833183,949.2120359,264.4287939,104.912021,638.6631329,934.0484772
18/10/2018 15:00,423.5991288,415.742303,755.6232567,1361.275338,311.0054494,126.4817498,694.6805079,926.9341069
18/10/2018 16:00,416.2714692,416.2135693,681.0012907,1233.347677,282.1225751,159.671907,583.4536437,1105.506558
18/10/2018 17:00,425.7507543,333.7651769,777.4725992,1119.454249,305.3504495,215.1273162,296.3791963,750.3737784
18/10/2018 18:00,483.5977113,333.1084553,818.9594532,1221.372946,323.1484199,143.0205316,207.8895806,832.9781196
18/10/2018 19:00,427.151978,355.7460966,920.0842816,1079.661613,327.2032277,210.7148087,199.4644648,698.8975545
18/10/2018 20:00,561.048864,367.4349815,1151.912791,1269.281343,309.715172,191.0587513,281.0158882,690.6362498
18/10/2018 21:00,545.7232713,370.2663615,973.9599457,938.8585311,317.0547493,171.1951655,492.04514,686.0159106
18/10/2018 22:00,434.8691898,282.7892865,778.4675571,643.3308018,270.0780376,128.6580246,570.0945022,657.2516205
18/10/2018 23:00,578.4450685,251.544672,596.8041513,1649.44793,230.0529344,172.710479,404.5460237,578.9751834
19/10/2018 00:00,573.9172414,291.2756631,518.2326929,1649.665323,201.4642444,183.9228572,455.3463522,434.7998811
19/10/2018 01:00,625.8118144,279.1056913,626.6224529,1763.48642,254.284474,217.3939494,491.3641813,453.4802065
19/10/2018 02:00,533.4790035,261.3507352,766.8082635,1973.081315,247.6485978,218.2279124,374.9693882,228.6565533
19/10/2018 03:00,420.274407,254.0144602,579.1725546,1632.89556,258.4046518,191.4561212,509.6931947,214.2855622
19/10/2018 04:00,435.4217168,220.0942839,576.1335274,1632.753765,225.3473613,168.6977286,410.5025212,524.4661097
19/10/2018 05:00,494.7509769,230.2440949,610.2876896,1819.813202,203.4369507,162.8419489,198.9942904,510.1145201
19/10/2018 06:00,508.907363,212.8884456,438.872767,2035.022132,179.059426,161.3923812,157.6276494,194.9179698
19/10/2018 07:00,556.8401773,212.4578281,347.5635488,1506.86286,261.0442608,132.7036254,192.9550775,248.2408408
19/10/2018 08:00,531.199997,214.2753647,283.9200487,1009.107612,237.8569999,115.7305287,168.1548175,309.1503464
19/10/2018 09:00,531.581753,195.3852148,362.7609134,995.3825405,201.1178629,141.3669462,185.5234562,507.9312459
19/10/2018 10:00,497.7474609,187.6299199,431.3668641,1184.92887,176.7740977,154.0926964,187.4240961,502.2942555
19/10/2018 11:00,554.8318085,199.5535139,315.4077257,2064.356176,335.2228148,171.8812523,192.3375503,481.9110507
19/10/2018 12:00,549.9249531,246.166446,334.15828,2502.230806,331.8021889,183.6098788,407.9536737,692.8021437
19/10/2018 13:00,508.6128669,254.0703183,540.0194961,1840.469421,238.4644368,163.0147737,306.8732042,657.9586774
19/10/2018 14:00,591.6009998,329.8738242,514.3834376,2238.901338,224.4130187,160.795958,144.3236505,680.7614806
19/10/2018 15:00,483.1953505,323.4234909,660.4451272,2345.758936,201.1422465,127.0904181,236.0288832,831.938609
19/10/2018 16:00,518.420428,262.4182059,619.9750166,2319.635658,194.6711146,129.575852,212.1551226,841.1148765
19/10/2018 17:00,496.952166,281.1039357,437.4885078,1932.657991,216.4132886,141.4206817,281.9290457,762.9031336
19/10/2018 18:00,486.6536151,402.5506291,435.1570736,1578.006195,193.6320554,166.9783829,259.8422025,688.9531305
19/10/2018 19:00,419.2524034,374.9321116,497.7952357,1741.463363,222.1470013,157.7962933,442.8862227,367.9520422
19/10/2018 20:00,428.4732306,357.1084322,508.5592041,1677.728077,225.9521981,153.6559414,509.2014217,738.0041227
19/10/2018 21:00,510.0122416,389.0135837,401.4315189,2007.395922,256.6198332,166.3083473,667.1242922,536.2980113
19/10/2018 22:00,482.3542695,321.7780988,504.5866028,2455.25406,229.1055942,156.4107376,731.303551,463.9927476
19/10/2018 23:00,494.3494687,344.4948998,522.1829483,2267.959654,231.2008935,144.7568069,654.8969538,782.5031657
20/10/2018 00:00,555.2565027,289.0720651,491.4371869,2557.079656,236.113104,135.0655786,722.9136817,870.1495538
20/10/2018 01:00,450.1989303,352.4060513,391.387588,2440.016223,220.15088,124.682271,619.0358562,371.4605489
20/10/2018 02:00,412.3056763,326.3300294,308.0197079,1709.548125,200.491246,117.5178281,543.7305553,579.5478774
20/10/2018 03:00,451.8414141,293.5507841,391.9896053,1640.188015,302.1060918,115.7482033,587.5880787,601.9173488
20/10/2018 04:00,371.4284407,265.5546067,503.3695268,2162.208324,224.2106012,137.4905767,870.9627931,463.1056611
20/10/2018 05:00,363.0506195,290.5168345,591.4916907,2256.58962,218.4307582,170.8610382,788.5058583,479.9017592
20/10/2018 06:00,411.3333704,339.5879924,712.2396233,2342.737991,246.2645239,165.2071304,667.2332955,440.2054267
20/10/2018 07:00,358.8931137,324.9719003,765.2720605,1820.161512,278.9402397,125.7891043,686.6020621,578.4004631
20/10/2018 08:00,414.1232228,333.9466408,744.5410438,1623.988176,265.5014002,133.8922297,577.9909564,559.7354394
20/10/2018 09:00,401.1148787,387.9046346,761.8329451,2212.131669,319.0118957,107.3628394,1064.747771,412.9297225
20/10/2018 10:00,462.8770029,386.3544778,732.8322536,1771.106906,363.3823735,124.4712357,1428.846433,627.3939024
20/10/2018 11:00,373.9082949,300.2413764,733.4913435,1677.764842,327.9931876,110.3042395,1597.528295,708.8217925
20/10/2018 12:00,391.1957422,317.327676,781.0935419,1698.48479,372.8622684,125.1936721,1770.136541,663.8693214
20/10/2018 13:00,440.9176884,395.1958255,744.3218898,1966.283291,380.1793776,177.663091,2160.142696,566.4717478
20/10/2018 14:00,396.3145339,365.9905672,656.1524974,2151.446003,382.3542073,155.8415652,2202.057499,466.5555985
20/10/2018 15:00,438.0238917,395.1721073,929.4872743,2024.732818,334.8063379,202.4903023,2020.31573,342.0454873
20/10/2018 16:00,429.8901635,381.3639098,876.1124961,1486.157297,335.0591545,161.2302559,1781.832353,381.2314913
20/10/2018 17:00,453.303404,327.67108,836.8745002,1897.170401,336.2577669,193.0062177,1648.864321,712.0756769
20/10/2018 18:00,461.8440424,269.8066742,995.2103139,1822.828056,299.8004707,181.7228281,1517.726119,706.9693816
20/10/2018 19:00,404.14065,261.2198153,998.53805,2556.035194,260.3304561,172.2076377,1171.238845,385.3449203
20/10/2018 20:00,467.7874652,300.7293808,676.5823895,2592.887594,243.0375551,245.7270834,999.1818073,507.6763428
20/10/2018 21:00,456.3127791,313.7678865,765.5505117,2398.086197,196.3162399,196.3543009,744.5510068,833.5792803
20/10/2018 22:00,406.9993842,338.4699985,664.5076109,2295.01836,178.1801575,171.2489172,512.2479218,680.7083093
20/10/2018 23:00,447.6905505,340.755181,541.976865,2257.146328,169.4123562,160.8987324,414.5043658,705.9084208
21/10/2018 00:00,357.8994141,298.2466573,512.3750409,2402.92443,173.4104156,155.0437851,316.2316626,598.5133084
21/10/2018 01:00,426.0731961,300.6911274,616.2655624,2084.171805,220.7584453,124.9619995,241.5338412,587.7446256
21/10/2018 02:00,473.0750874,381.5926969,475.7729826,1535.523142,183.0521326,157.7594404,185.6301857,653.956478
21/10/2018 03:00,511.6715638,368.0660981,667.3078755,1411.492455,163.4008441,129.2985372,175.5578846,436.6938492
21/10/2018 04:00,491.5078145,404.853076,730.3608216,1667.464543,156.031202,203.5107514,138.7609665,713.9029349
21/10/2018 05:00,490.6137468,489.3224549,436.7757094,1612.367793,193.3635173,222.6991873,289.7369868,777.1252863
21/10/2018 06:00,517.0063006,409.1174352,724.8269869,1815.709831,240.0447336,115.6469388,1039.141511,965.4535218
21/10/2018 07:00,412.8297599,348.3893007,829.5256475,2071.287827,285.2868203,256.7593448,1287.121734,604.6306334
21/10/2018 08:00,381.3824195,303.1243924,655.4860351,2095.057362,292.2157088,102.8160484,1450.095804,819.5173533
21/10/2018 09:00,416.6521923,329.5001787,509.2674096,1937.635853,291.7734532,137.3488873,1308.079317,642.5774505
21/10/2018 10:00,479.1860402,413.8258663,391.0018328,3235.779783,332.2417737,205.8564519,1563.321888,747.8302885
21/10/2018 11:00,370.0917554,259.3307058,387.8127184,2839.481178,338.5816104,117.3720475,1621.580806,583.5922575
21/10/2018 12:00,451.5567873,305.6528555,433.1616527,2975.526865,322.5603425,163.2026499,1539.11686,825.4832251
21/10/2018 13:00,479.9885529,312.2915139,447.1220589,3462.036064,331.1442608,133.1810667,1652.133209,838.6385115
21/10/2018 14:00,389.2645601,309.8683387,478.6790593,2870.426679,366.5045823,146.691096,1563.47375,716.1132061
21/10/2018 15:00,415.5179189,321.0581102,554.5798971,2321.444652,386.9336411,173.9414841,1482.151239,702.1678145
21/10/2018 16:00,414.6048436,262.5367142,586.6081894,1717.060405,337.852153,179.7681148,1288.350923,660.3332913
21/10/2018 17:00,377.5143065,234.6634312,424.6181113,1238.035334,389.8202619,252.8648946,1740.510945,788.4375932
21/10/2018 18:00,466.4877813,294.7783626,444.8814744,1186.185631,403.2588834,195.2200407,1851.074046,980.5012269
21/10/2018 19:00,452.7511202,295.3990557,471.4076775,1340.256407,321.5323714,145.3077918,1656.007922,969.5699401
21/10/2018 20:00,506.2414472,331.1490827,430.9549151,1578.215203,363.4166199,149.8655659,1690.162106,1014.729055
21/10/2018 21:00,477.5501823,350.0453094,370.4881896,2107.397378,278.2996709,130.8802403,1148.052865,985.6652947
21/10/2018 22:00,492.8055665,314.2913559,358.5124265,2095.793651,278.9917422,152.9018043,1108.843029,983.2225209
21/10/2018 23:00,499.7387594,369.5210468,495.4611591,1853.676944,303.5172825,109.060937,900.7144908,997.1155838
22/10/2018 00:00,443.144503,351.1849179,803.8539695,2252.030017,279.1541106,95.95867847,975.8289341,747.4506948
22/10/2018 01:00,558.6307368,412.1991205,851.9941848,2464.298212,255.7111712,127.0199495,544.4310076,700.8880394
22/10/2018 02:00,390.6022007,384.0941785,610.0297948,1808.661687,233.808355,98.48863835,515.4153167,737.2197308
22/10/2018 03:00,491.5349801,434.2691216,339.7927624,1888.195073,244.4121722,106.3876083,324.3429382,828.2779877
22/10/2018 04:00,455.993556,359.0068374,360.8430192,1902.486916,224.2364462,84.08387283,239.042899,828.5295037
22/10/2018 05:00,485.5701088,333.0185433,444.7191071,1666.699999,209.023527,128.0730904,360.6751577,771.8567624
22/10/2018 06:00,512.6756916,348.8912697,539.155093,1746.597727,180.6108837,138.4637153,268.0041437,657.2193496
22/10/2018 07:00,378.8105922,305.754659,538.6054963,1896.782836,179.5294728,73.31543573,377.7335966,773.6872763
22/10/2018 08:00,482.8692743,304.1808362,841.7579832,2416.991704,264.0399204,100.78108,794.4803492,556.8284989
22/10/2018 09:00,409.6667292,235.2114087,703.9602152,2397.225632,447.1947793,84.30229842,2549.078807,508.0542994
22/10/2018 10:00,421.2859841,253.4698275,928.2120903,2153.421071,478.5088521,92.34526657,2530.299044,646.5654054
22/10/2018 11:00,458.5594919,289.8373624,648.7570322,1826.959467,453.277395,96.3853837,2472.185828,706.5377624
22/10/2018 12:00,461.9740316,328.5908198,683.7919696,1974.920028,456.1850754,89.08538173,2436.068078,690.5540097
22/10/2018 13:00,493.7284388,336.7383804,759.5914717,1592.742245,419.157135,83.71332358,2089.605411,789.7521451
22/10/2018 14:00,459.3274032,366.0925488,605.68527,1746.613417,436.5058578,128.9414384,2087.019016,1057.558891
22/10/2018 15:00,427.4232279,316.260836,541.4545771,1550.623782,486.3159943,112.6224657,2386.051188,773.949761
22/10/2018 16:00,450.2085683,318.6662992,495.5657886,1249.75013,405.7629421,99.82760174,1975.894429,880.5176028
22/10/2018 17:00,455.8554733,263.412446,653.5090923,1442.682759,344.7066913,112.4921684,1453.322419,880.1940309
22/10/2018 18:00,443.2642048,305.6808963,640.2742706,1635.614559,297.5752913,103.3004522,1171.267379,888.187649
22/10/2018 19:00,475.9344914,432.2521903,356.4808131,1418.833076,293.1607383,109.4156645,1081.14635,851.3616395
22/10/2018 20:00,540.3174364,422.2780083,380.7851405,1535.26976,269.1346194,130.0672666,672.7520286,662.5550353
22/10/2018 21:00,502.4317273,360.7797723,369.7439331,1479.667431,225.7493632,104.5485806,473.3798322,660.5842481
22/10/2018 22:00,468.8701557,299.462725,481.2933576,1326.582939,207.9255066,111.2424279,401.4319371,597.4544813
22/10/2018 23:00,413.5701533,305.7300159,438.6419912,1162.822592,174.2565434,151.4055694,311.6860013,639.0680707
23/10/2018 00:00,370.5498108,258.3639146,429.2742828,1033.876525,173.1700037,122.5613255,359.0725098,534.1624613
23/10/2018 01:00,391.0975547,297.2811954,708.7844846,917.2782033,171.3176177,130.2203936,313.3691738,958.0843885
23/10/2018 02:00,419.2816395,291.0631379,726.300525,994.2718511,205.4525548,159.3345568,241.4607487,1015.086071
23/10/2018 03:00,375.3024817,262.5315545,670.9280449,893.743533,161.6267473,166.5383282,133.0956887,776.3749266
23/10/2018 04:00,408.1891156,288.1402634,1223.340229,748.7528434,143.3023206,125.8490097,91.71726201,687.0162269
23/10/2018 05:00,420.7983971,258.4204031,1128.125987,679.5809313,185.1873336,94.53307324,90.69354315,769.9420882
23/10/2018 06:00,492.5949905,282.3585552,1119.323675,977.5378726,179.6508931,80.3548329,61.64477006,766.6572326
23/10/2018 07:00,436.1020995,298.7899426,1286.990576,881.7864538,181.8891971,70.33103694,51.61298541,597.1194684
23/10/2018 08:00,442.7745747,396.3061099,1093.99193,765.9974951,183.7466611,61.06834386,64.39861122,800.3692327
23/10/2018 09:00,461.2612596,406.4163227,855.1448223,862.4421162,294.0803441,71.45891204,1113.144385,874.3828315
23/10/2018 10:00,384.9020233,324.187677,898.0997027,971.3357191,319.8929596,81.37841597,1840.573717,703.1073036
23/10/2018 11:00,377.987482,363.4198605,895.3018233,895.6995382,393.4237672,86.45136905,2344.245147,664.4785063
23/10/2018 12:00,417.1961302,362.4368669,1000.681175,538.7007245,429.4869416,69.47067496,2436.057765,564.8443348
23/10/2018 13:00,399.0514343,333.4104054,933.802327,1810.000796,485.9218672,77.22901499,2429.129951,299.559433
23/10/2018 14:00,394.7631072,334.3533245,614.6637113,4058.608896,468.0354889,113.6952925,2509.896138,258.1950006
23/10/2018 15:00,387.9819468,378.3515724,690.5180411,2658.42027,418.3983159,106.2333277,2244.342874,478.1386811
23/10/2018 16:00,469.0855038,402.3582398,721.0635083,3876.946294,330.0253249,99.79552412,1866.797008,625.8094535
23/10/2018 17:00,490.8192026,398.0604511,619.9129666,3388.039607,331.2868056,89.37854535,1617.830228,886.6198909
23/10/2018 18:00,462.7896603,497.6448104,806.2871934,3689.103667,282.4193254,97.39983543,1029.798742,932.714385
23/10/2018 19:00,435.629496,512.498483,880.6363965,3395.502389,240.2401966,94.74033706,810.8090684,899.2997036
23/10/2018 20:00,468.2330756,287.639256,955.3338145,4165.617236,261.3348773,99.48522372,981.1310199,718.8612015
23/10/2018 21:00,478.9838832,518.2193653,933.7043739,3107.488118,226.1837393,88.43998242,967.8177645,632.3087901
23/10/2018 22:00,431.7877706,309.5455315,774.5566022,1810.995948,223.7330079,80.28483708,870.4138715,817.2244105
23/10/2018 23:00,404.6645993,266.2671028,1008.36582,1363.712428,206.5343249,94.37925892,733.4742962,896.7483286
24/10/2018 00:00,437.0345742,352.3237899,1028.739094,1255.504939,204.6620346,85.84754361,697.2840036,969.9019602
24/10/2018 01:00,466.221644,306.0258504,1115.081603,2055.588218,202.3581412,107.0024857,665.6913589,1190.52355
24/10/2018 02:00,443.5670684,283.1904506,1238.136728,3561.12213,202.7394261,132.8325306,678.0947746,1157.721703
24/10/2018 03:00,504.082632,276.9713078,1206.217296,2598.243225,175.1094083,106.1800221,543.7037437,1085.346092
24/10/2018 04:00,414.0250522,249.1506805,1338.567033,1508.857326,179.0985344,135.8640858,468.0313802,957.9192564
24/10/2018 05:00,463.3693045,287.2485095,1843.248591,1134.954486,175.0668574,102.8065712,402.5260296,976.2491395
24/10/2018 06:00,444.1000465,429.6705396,1991.293462,939.4080001,203.0742326,106.9869242,375.1464059,971.9204673
24/10/2018 07:00,343.0307448,413.9022472,2123.684642,827.9687454,155.16796,120.7835776,332.4588769,834.5827147
24/10/2018 08:00,339.8051081,544.7260576,2133.494828,828.3126299,190.8718272,131.6659741,215.0320818,967.0318197
24/10/2018 09:00,355.6093397,332.4469297,2014.757938,1017.976259,215.4297819,137.8085236,228.1602268,980.5409867
24/10/2018 10:00,412.3688803,331.5905621,1920.443065,2113.697722,246.6588993,153.0572616,256.0458244,999.8159177
24/10/2018 11:00,420.6681155,321.8424028,2261.907411,2904.417428,252.1437794,169.0072534,291.1970099,1065.088454
24/10/2018 12:00,423.1005102,571.7125424,1801.179573,2269.278509,244.7809249,168.2774653,309.6687086,661.3640817
24/10/2018 13:00,403.6322064,465.3499776,1153.578995,1648.190351,300.1621687,188.2259831,493.6043752,739.9827113
24/10/2018 14:00,498.706424,421.2759044,1339.842939,1284.24516,391.6734159,197.0968569,759.7045583,876.303333
24/10/2018 15:00,446.8464315,409.9827929,1482.711753,1162.464391,350.9424239,231.7125255,847.9900457,846.1333526
24/10/2018 16:00,404.0481683,356.303838,1041.251217,1037.671501,336.7567549,215.7528046,986.3172957,1246.044468
24/10/2018 17:00,465.3037311,365.6972413,1694.805276,1186.590912,276.7776843,236.0960772,721.600106,984.3714299
24/10/2018 18:00,486.850114,352.9059629,1449.493985,1311.680737,341.2704372,218.753831,561.6558702,994.3546524
24/10/2018 19:00,365.9691036,405.9028994,2055.894038,1417.077281,328.6977099,204.5233389,406.7671772,757.274718
24/10/2018 20:00,245.8463037,472.6849758,3621.598751,3219.053477,150.3511162,208.6643712,1.778523444,3.13666195
24/10/2018 21:00,287.3698626,445.0898203,2789.844138,2995.728863,115.8005311,232.8173764,8.366656866,1.519037324
24/10/2018 22:00,278.4178407,579.9474907,2261.439673,3209.602892,119.1251876,226.4414212,0.016124411,6.109621909
24/10/2018 23:00,303.3706884,494.095162,2090.731563,2879.480564,142.9003584,219.9326955,25.80168901,111.1742223
25/10/2018 00:00,409.6144583,328.3236336,1307.253152,752.9227027,285.8822283,292.5580966,130.3281309,951.5408693
25/10/2018 01:00,422.9694228,463.4256551,2042.929982,921.190995,247.4046627,285.0971948,256.0235056,721.6453043
25/10/2018 02:00,411.2902065,431.929244,2420.430756,878.5033264,250.3084404,306.9394263,368.1828008,861.6482398
25/10/2018 03:00,372.5325302,388.9536303,1380.56712,814.1732725,214.0524559,236.0905622,372.119983,658.7644905
25/10/2018 04:00,408.5828296,343.0289074,1504.304162,846.3295655,177.7703871,249.4345039,396.3312278,669.4739217
25/10/2018 05:00,352.0945342,290.2653389,1454.017982,1296.873157,165.903728,240.066669,218.2810056,759.1422604
25/10/2018 06:00,413.569775,364.6794819,1336.791394,932.7983351,160.7057056,224.0908848,117.0437854,741.033349
25/10/2018 07:00,324.7508038,546.7786426,1227.385147,1150.380336,188.8960991,236.5458031,238.9861722,985.0108832
25/10/2018 08:00,321.0619039,390.2118006,1454.947959,975.9587432,181.0027792,220.1310443,310.1148868,678.3962887
25/10/2018 09:00,310.0678176,618.7795645,1613.649343,1173.67239,196.6486941,266.70129,336.7243609,846.9481559
25/10/2018 10:00,298.5402489,549.9953316,1600.065232,1200.791632,164.9779276,256.8449284,406.501231,826.7823096
25/10/2018 11:00,364.7374426,424.8100457,1585.05433,871.6105172,185.1887435,251.3268884,415.0581237,753.0598137
25/10/2018 12:00,320.9311366,309.8817378,1020.148544,505.9096292,139.174901,234.8341581,544.8559123,539.9276631
25/10/2018 13:00,310.7409411,363.4433942,851.271117,680.2704887,143.0039883,245.1197855,902.1948448,696.4804261
25/10/2018 14:00,315.5261996,459.5016916,1421.140564,682.0585337,115.3933307,252.7072642,1569.541648,771.6299663
25/10/2018 15:00,256.8733593,615.8901857,1171.55986,749.5779934,109.0665662,247.9183616,2287.506001,668.3163182
25/10/2018 16:00,331.8323582,632.9971417,1040.660926,1080.008419,121.1257744,268.635489,2369.447079,674.2604004
25/10/2018 17:00,332.2517109,616.2908309,976.9781708,968.5330319,125.9871188,277.2763047,2007.239861,568.5272895
25/10/2018 18:00,310.4987233,517.8701965,1132.990131,749.0294507,150.5177478,283.5648451,2116.01759,659.0166723
25/10/2018 19:00,300.5075759,618.2105456,1105.273087,795.1658612,156.6477816,269.7013546,1726.800181,456.0998216
25/10/2018 20:00,348.213431,540.3359218,1230.630044,702.8859368,143.3356652,237.8484764,1761.422049,429.3395959
