sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ATLA_NASH_out,0.488744546,0.221110452,0.118951613,0.015690282,-0.066601954,-0.148180412,-0.221313624,-0.283705093,-0.353554881,-0.420084621,-0.475368059,-0.526190126,-0.568433177,-0.60891638,-0.638908785,-0.665650786,-0.693762922,-0.719234404,-0.739496599,-0.75924893,-0.771605675,-0.783168463,-0.80870077,-0.859206944
CHIC_ECHI_in,0.49697919,0.132351962,-0.093101678,-0.29649325,-0.546978164,-0.752871867,-0.857647268,-0.921024606,-0.932160106,-0.998379347,-1.013973103,-1.002730303,-1.057224752,-1.088918908,-1.097088499,-1.068797698,-1.082054926,-1.074634495,-1.122123065,-1.142258024,-1.144512193,-1.152955705,-1.168403663,-1.22094733
CHIC_ECHI_out,0.59701919,0.252920468,0.018744016,-0.14590944,-0.259049645,-0.373475454,-0.455184623,-0.54343563,-0.665380017,-0.760539098,-0.867817266,-0.944975659,-1.022165799,-1.09489107,-1.16383104,-1.261734389,-1.352973558,-1.40271055,-1.495611795,-1.563691068,-1.611643473,-1.656218673,-1.717816636,-1.776828225
NERSC_SUNN_in,0.083216798,0.069268269,0.069452692,0.070934651,0.070277107,0.069543594,0.069475367,0.06664347,0.061016189,0.053549245,0.052640433,0.049743827,0.049541469,0.046445891,0.044770235,0.042978312,0.040572553,0.037107673,0.035231232,0.03556058,0.035332639,0.03096181,0.027816487,0.027942017
NERSC_SUNN_out,0.075680546,0.031063249,0.012786267,0.01148328,0.011575917,0.009687947,0.0066861,0.015840109,0.012909773,0.012881859,0.012897866,0.011192684,0.012827594,0.013573908,0.012998392,0.012923104,0.012313574,0.01067177,0.008489211,0.009819681,0.010056895,0.009681244,0.009962743,0.003183586
AMST_BOST_in,0.77888381,0.583904275,0.41645193,0.273337685,0.170335116,0.084852376,0.020248423,-0.024158281,-0.056580657,-0.082535876,-0.091931948,-0.102628461,-0.10818035,-0.114793139,-0.12153748,-0.126119328,-0.130508952,-0.137668495,-0.140075422,-0.14710477,-0.154527511,-0.164557458,-0.178989615,-0.191572229
AMST_BOST_out,0.626750559,0.429788795,0.34043904,0.311737696,0.305110064,0.270662064,0.228898584,0.181056645,0.152800109,0.130549227,0.114863399,0.095627916,0.069981567,0.054038605,0.054152743,0.048710182,0.040425124,0.031319319,0.010704191,0.001055083,-0.00245113,0.001986021,0.009615677,0.010629999
BNL_NEWY_in,-0.503079863,-0.507337386,-0.422051192,-0.25504466,-0.218108393,-0.077962402,0.01507576,0.027278355,-0.243760985,-0.377235685,-0.343632517,-0.358631833,-0.309537475,-0.191867807,-0.048899625,-0.113051845,-0.108130163,-0.138022009,-0.295278456,-0.297899225,-0.266670139,-0.257903029,-0.316573639,-0.20924768
BNL_NEWY_out,0.111626693,0.114501495,0.119458581,0.13075149,0.137639832,0.137470679,0.133222871,0.128715219,0.122798623,0.122414991,0.118869146,0.114007416,0.11591166,0.109893124,0.114185658,0.103963164,0.09871981,0.098740196,0.092409728,0.090897868,0.080874286,0.084293929,0.087056442,0.075378768
DENV_PNWG_in,0.348624901,0.157323342,0.10893091,0.031806768,0.011659831,-0.001457558,-0.024102326,-0.040937008,-0.051314882,-0.053942288,-0.063137945,-0.064286746,-0.070439626,-0.073458042,-0.076930123,-0.082400112,-0.080655671,-0.080281565,-0.076581059,-0.076623386,-0.080247018,-0.081878744,-0.079711161,-0.079500323
DENV_PNWG_out,0.601115483,0.399048187,0.294760833,0.227001823,0.177033014,0.145421165,0.117948285,0.111291233,0.105109977,0.095697491,0.090653329,0.084665005,0.074647018,0.070780782,0.070934517,0.069509978,0.065667872,0.060647961,0.056849263,0.055215424,0.05209126,0.048085863,0.045788958,0.043287245
ATLA_ORNL_in,0.409437483,0.079392557,0.04064132,-0.002268492,-0.076179678,-0.127380975,-0.154642564,-0.180662054,-0.225675418,-0.248611715,-0.263554881,-0.28892626,-0.31204499,-0.333613719,-0.350597122,-0.366637273,-0.38727331,-0.411085889,-0.434968206,-0.447969094,-0.466689855,-0.486909711,-0.501478824,-0.522729297
ATLA_ORNL_out,0.831968824,0.646855761,0.485938013,0.3324997,0.177171682,0.0337836,-0.099130632,-0.243372191,-0.368570576,-0.454857401,-0.506848536,-0.586342379,-0.703819193,-0.887583567,-1.207472193,-1.707973277,-2.293699992,-2.864066313,-3.329301111,-3.683603713,-3.893323342,-3.957613796,-3.904434556,-3.81119368
AOFA_LOND_in,0.812951769,0.712062373,0.659051272,0.620337138,0.59524317,0.570113579,0.54455437,0.527658087,0.513944368,0.501487308,0.487304349,0.477609302,0.465279442,0.453649627,0.444139601,0.43659464,0.429043435,0.421033827,0.411290594,0.40266191,0.391318699,0.382327672,0.373760453,0.365310125
AOFA_LOND_out,0.695555516,0.504022319,0.407508198,0.340872187,0.291719974,0.259722017,0.228869135,0.1977056,0.171038029,0.15410137,0.135567209,0.122949444,0.112361264,0.098993446,0.08497507,0.068806432,0.056570492,0.04459872,0.036899039,0.029073331,0.021254717,0.019454125,0.015063492,0.009608168
ELPA_HOUS_in,0.750036795,0.593228907,0.471010095,0.384137635,0.314495869,0.261291545,0.21059907,0.172957116,0.145965287,0.12256894,0.103241971,0.085120857,0.072045928,0.061697547,0.052083728,0.040796247,0.030920589,0.023218305,0.013986287,0.00662476,-0.000875516,-0.006717802,-0.008652733,-0.009918973
ELPA_HOUS_out,0.771628329,0.627908808,0.489418024,0.381986991,0.282287403,0.199511498,0.146086342,0.102375046,0.077737778,0.062778419,0.061664283,0.069641544,0.083784807,0.092126692,0.089065169,0.060851084,0.014057262,-0.041643816,-0.103201606,-0.153349914,-0.180014142,-0.19282901,-0.199227637,-0.186379626
ANL_STAR_in,-204245.5028,-624008.8458,-1175436.247,-1861075.527,-2442632.895,-3126729.44,-3748909.801,-4343836.007,-4846360.322,-5288233.887,-5666059.519,-5978464.557,-6237399.245,-6465267.747,-6656786.972,-6831140.846,-6996556.232,-7134456.13,-7267927.534,-7381660.811,-7466134.938,-7541707.743,-7600967.997,-7652759.969
ANL_STAR_out,-1035069.58,-3045054.442,-5328175.557,-6953285.547,-7305959.251,-7045296.797,-6345988.68,-6198285.933,-5792609.419,-5056414.041,-4338129,-3567235.418,-3005936.033,-2634943.102,-2527434.37,-2548954.656,-2614879.812,-2753041.898,-2930780.716,-3123140.29,-3322275.014,-3519132.728,-3682784.564,-3764168.442
CERN-513_WASH_in,0.812217767,0.727424901,0.678808214,0.63991893,0.614109396,0.59002844,0.565813657,0.549028822,0.525560111,0.512098264,0.497677004,0.486102856,0.475719723,0.463804859,0.452086116,0.442242027,0.431683134,0.421179497,0.414714112,0.40716946,0.397005824,0.389402636,0.383564039,0.374653157
CERN-513_WASH_out,0.864262892,0.776012406,0.715719994,0.666095939,0.62545392,0.593117589,0.563487079,0.539807018,0.515663327,0.494784632,0.47723581,0.458679624,0.439183882,0.42044336,0.402477504,0.388380895,0.37365163,0.355257306,0.336523869,0.318612149,0.298998428,0.285007121,0.275887804,0.268710079
DENV_KANS_in,0.824181992,0.699771122,0.607158074,0.531560711,0.448226136,0.38077179,0.318264781,0.266544771,0.204191578,0.154573212,0.111458573,0.082695347,0.044716016,0.024124394,0.00866312,0.001032213,-0.017967378,-0.03010266,-0.030350508,-0.026640607,-0.029583465,-0.027802591,-0.020840916,-0.014067802
DENV_KANS_out,0.749087542,0.55771655,0.446165032,0.360324237,0.26515697,0.182017431,0.099951183,0.032541913,-0.052064543,-0.112495827,-0.157276338,-0.195922266,-0.259909037,-0.298278766,-0.32082802,-0.334261449,-0.37475928,-0.391280271,-0.401450258,-0.39709469,-0.421895673,-0.43014386,-0.431814486,-0.435246758
BOIS_DENV_in,0.504784022,0.418448112,0.362481423,0.332760798,0.331346932,0.330722377,0.330325149,0.317321061,0.305354324,0.301082754,0.305325579,0.314035221,0.321419435,0.321820242,0.32257867,0.326129726,0.327891739,0.331626816,0.33331579,0.331867269,0.327731126,0.323086485,0.314871251,0.297759594
BOIS_DENV_out,0.248431826,0.241613707,0.236225494,0.233750106,0.22817837,0.222872826,0.209433455,0.204368921,0.187406648,0.171348416,0.163528579,0.15062411,0.144986006,0.136677088,0.133453954,0.12511529,0.116384675,0.111663831,0.10839441,0.104072136,0.104035751,0.099750301,0.094646989,0.091788159
AOFA_NEWY_in,0.781538045,0.64835611,0.540993059,0.45145429,0.376502691,0.290357881,0.212330809,0.134122986,0.069106209,-6.98E-05,-0.06766187,-0.135246685,-0.195568591,-0.263514238,-0.336718203,-0.386845286,-0.433565483,-0.473735949,-0.51160888,-0.521858053,-0.520818734,-0.538676771,-0.563093028,-0.579185445
AOFA_NEWY_out,0.781598427,0.654378241,0.583034304,0.533446118,0.48779833,0.45318245,0.425223289,0.404618162,0.387391225,0.369853027,0.359258146,0.352848211,0.347153267,0.34841212,0.351337433,0.35822931,0.359227264,0.363640594,0.364862087,0.361236819,0.352257291,0.344854437,0.3346483,0.32283564
AOFA_STAR_in,0.524395385,0.117132719,-0.169585447,-0.396149542,-0.576032612,-0.732615232,-0.868953896,-0.99397131,-1.102677549,-1.205419494,-1.28783507,-1.325050476,-1.346189975,-1.379011177,-1.407186792,-1.426778364,-1.455356515,-1.511584663,-1.550801566,-1.586680684,-1.629261817,-1.638269766,-1.63999771,-1.642801752
AOFA_STAR_out,0.628849549,0.350443679,0.140580999,-0.023546992,-0.162183365,-0.298114105,-0.426794192,-0.537924133,-0.636041261,-0.731848882,-0.798805397,-0.864176172,-0.947659838,-1.013832698,-1.060523723,-1.098538779,-1.151537805,-1.198855132,-1.23546323,-1.244645708,-1.267003944,-1.292303362,-1.296719535,-1.313223992
DENV_SACR_in,0.802264723,0.660824235,0.59235108,0.546099152,0.489646921,0.448784363,0.40760198,0.371772284,0.333296585,0.303035037,0.268273825,0.238771355,0.198754821,0.163855703,0.139245167,0.114717867,0.080417064,0.05634991,0.034292771,0.014952748,-0.018786068,-0.043299276,-0.055827728,-0.05729076
DENV_SACR_out,0.838164057,0.718959177,0.633375914,0.567650899,0.497004119,0.441599943,0.395485532,0.363179657,0.322277479,0.285898521,0.254398099,0.230724731,0.199908445,0.175727273,0.155490033,0.141090714,0.120001333,0.100965402,0.084614665,0.07222053,0.053449017,0.037709973,0.027667649,0.025291456
NASH_WASH_in,0.828968578,0.744787253,0.704706177,0.672224884,0.645674045,0.621877129,0.600074066,0.583399097,0.570365712,0.558453976,0.545837671,0.537273075,0.530724693,0.523314793,0.513772146,0.505890148,0.497508973,0.483932266,0.468446484,0.455582752,0.441001242,0.428967899,0.419093308,0.405981719
NASH_WASH_out,0.746641186,0.549774947,0.442052243,0.367667751,0.305684987,0.248358086,0.191012358,0.151142034,0.121022892,0.096009867,0.0820973,0.068511174,0.059133792,0.053449329,0.046137415,0.038852555,0.033698212,0.026720845,0.020858386,0.015318293,0.005552492,-0.001808815,-0.00821253,-0.012187243
ALBQ_DENV_in,0.528392104,0.216226733,0.094688594,0.071140935,0.084819818,0.037439625,-0.009288268,-0.027208321,-0.056644515,-0.089326739,-0.101682276,-0.126853729,-0.132369598,-0.128611577,-0.132740001,-0.168323243,-0.193118274,-0.196154159,-0.185401486,-0.158010501,-0.128874145,-0.106891358,-0.103040259,-0.105598835
ALBQ_DENV_out,0.846629244,0.65034537,0.457579272,0.302580139,0.136491799,0.006157227,-0.088322098,-0.170662123,-0.252188757,-0.326429792,-0.413887663,-0.499374946,-0.577826081,-0.645655178,-0.718864924,-0.792505974,-0.850529854,-0.88775768,-0.922827916,-0.945714302,-0.957652168,-0.970751193,-0.984265075,-0.981871384
AOFA_WASH_in,0.822705761,0.696623007,0.635422616,0.593299591,0.549968791,0.509970028,0.479359434,0.449517043,0.415867728,0.384735679,0.355007765,0.32706612,0.298827529,0.276652753,0.253933328,0.232009267,0.211255389,0.193551746,0.173815805,0.153791461,0.131969348,0.113439447,0.090223133,0.065470179
AOFA_WASH_out,0.767673331,0.630047855,0.570422795,0.531058155,0.511794627,0.487859139,0.466256264,0.449031983,0.427796412,0.410876427,0.394395366,0.384070185,0.374042086,0.360334184,0.348470102,0.339698935,0.332872697,0.322177903,0.309500374,0.296308348,0.285662622,0.275242188,0.26875183,0.262944211
CHIC_NASH_in,0.207076714,-0.130623809,-0.133894315,-0.11163178,-0.127199799,-0.138304875,-0.163086103,-0.167206677,-0.165752251,-0.174766263,-0.136470497,-0.102505666,-0.052120554,-0.016794119,0.006644306,0.012649864,0.011408211,0.007880625,0.006726428,0.004557682,0.002728143,0.002080395,0.001252797,-0.00177784
CHIC_NASH_out,0.769762755,0.580814766,0.427158251,0.305176193,0.212218928,0.132286843,0.048002116,-0.022005146,-0.094693347,-0.159853899,-0.213872154,-0.267946494,-0.31761379,-0.368893312,-0.416057521,-0.455191614,-0.49882953,-0.536626543,-0.576839726,-0.618887608,-0.664758345,-0.716540256,-0.768532534,-0.817644494
ALBQ_ELPA_in,0.761140761,0.577142475,0.395644667,0.253627507,0.142691709,0.048109627,-0.015958518,-0.063163647,-0.097917652,-0.134341282,-0.143954022,-0.124794039,-0.103735791,-0.085246411,-0.068725997,-0.042093481,-0.003814153,0.035887239,0.07652246,0.107752609,0.140015224,0.146171291,0.153835101,0.140792782
ALBQ_ELPA_out,0.749347553,0.512506462,0.397244667,0.336848556,0.288871104,0.233986325,0.191280743,0.140010352,0.111596786,0.089408844,0.073540129,0.061034144,0.049289588,0.038546464,0.018841148,0.007686605,-0.010766672,-0.017985653,-0.032521824,-0.035637685,-0.046197635,-0.044516667,-0.05503717,-0.065507916
EASH_ECHI_in,0.648206033,0.358631632,0.140618368,-0.048701047,-0.191828456,-0.316673088,-0.40935101,-0.488761164,-0.581530814,-0.662709397,-0.750389286,-0.824375272,-0.901181832,-0.965830409,-1.014184443,-1.06971053,-1.137227908,-1.179756194,-1.252222412,-1.294804588,-1.313429087,-1.321595917,-1.327497747,-1.320136489
EASH_ECHI_out,0.686550407,0.502744554,0.397325905,0.294627644,0.2461501,0.211688241,0.196524081,0.189875438,0.187856807,0.174052541,0.165796481,0.153288114,0.1307646,0.105614582,0.083071002,0.066352612,0.055837224,0.042358183,0.01669262,0.004274544,-0.016061394,-0.039572682,-0.055315591,-0.072641885
SACR_SNLL_in,0.080465915,0.05319659,0.035888508,0.023763393,0.008955277,-0.000966562,-0.012159125,-0.023066197,-0.035872294,-0.040775749,-0.045583211,-0.048965564,-0.046878483,-0.049341978,-0.052351411,-0.052151665,-0.057769032,-0.058321724,-0.06447211,-0.072025941,-0.083183205,-0.089769571,-0.103675591,-0.126320784
SACR_SNLL_out,0.627606506,0.187653846,0.083595105,0.094960328,0.112551194,0.161449436,0.172980123,0.171755146,0.167244833,0.148002319,0.119425984,0.087312496,0.062714402,0.048343534,0.03383079,0.020412039,0.000944863,-0.018545433,-0.037150407,-0.06283405,-0.09424572,-0.130107561,-0.176262088,-0.227303857
ATLA_SRS_in,0.7015392,0.364467203,0.116274486,-0.067999481,-0.149918558,-0.169536576,-0.181632402,-0.190954824,-0.198551455,-0.205756201,-0.205380116,-0.200941317,-0.197949062,-0.198135556,-0.198501485,-0.20133277,-0.203014379,-0.202769557,-0.195299498,-0.192746967,-0.189192821,-0.183406357,-0.173231265,-0.159032008
