21
29
22
18
14
9
12
24
22
10
18
10
18
10
11
10
10
12
12
9
27
93
93
86
101
55
12
10
9
13
10
10
9
10
31
47
44
20
26
28
26
46
33
28
67
53
61
57
110
84
38
147
52
97
56
124
33
162
241
187
236
243
324
374
266
291
172
197
164
233
195
216
256
213
255
241
192
216
258
211
234
180
139
313
193
180
244
223
213
161
241
355
228
161
195
242
203
200
152
248
234
319
171
258
184
257
158
156
208
226
218
214
215
181
154
9
186
185
197
